_CustomObjectKey,ID_TITULO,ID_PLANO,ID_SERIE,STATUS
45653229,215601,"PU36M ",SB,Finalizado - Fim de plano
45653230,196300,"PU36N ",TB,Finalizado - Fim de plano
45653231,129485,"PU24A ",EA,Finalizado - Resgate Pago
45653232,129487,"PU24A ",EA,Finalizado - Resgate Pago
45653233,129489,"PU24A ",EA,Finalizado - Resgate Pago
45653234,129491,"PU24A ",EA,Finalizado - Resgate Pago
45653235,98711,"PM36A ",CE,Finalizado - Resgate Pago
45653236,101517,"PU36R ",TM,Finalizado - Fim de plano
45653237,75059,"PM36A ",CJ,Finalizado - Resgate Pago
45653238,54829,"PM36A ",CL,Finalizado - Resgate Pago
45653239,315140,"PM48  ",GB,Finalizado - Resgate Pago
45653240,85405,"PM36  ",AN,Finalizado - Resgate Pago
45653241,270508,"PM48  ",GB,Finalizado - Resgate Pago
45653242,16030,"PM36A ",CP,Finalizado - Resgate Pago
45653243,80600,"PM36A ",CO,Finalizado - Resgate Pago
45653244,33627,"PM36A ",CI,Finalizado - Resgate Pago
45653245,94598,"PM36A ",CE,Finalizado - Resgate Pago
45653246,2466,"PM36A ",CI,Finalizado - Resgate Pago
45653247,64203,"PM36  ",AL,Finalizado - Resgate Pago
45653248,13390,"PM36A ",CN,Finalizado - Resgate Pago
45653249,54145,"PM36A ",CL,Finalizado - Resgate Pago
45653250,450757,"PU24A ",EA,Finalizado - Resgate Pago
45653251,45566,"PM36A ",CM,Finalizado - Resgate Pago
45653252,25905,"PM36A ",CL,Finalizado - Resgate Pago
45653253,294,"PM36A ",CX,Finalizado - Resgate Pago
45653254,62282,"PM36A ",CK,Finalizado - Resgate Pago
45653255,11150,"PU24A ",EA,Finalizado - Resgate Pago
45653256,19460,"PM36A ",CM,Finalizado - Resgate Pago
45653257,312255,"PM48  ",GD,Finalizado - Resgate Pago
45653258,3243,"PM36A ",CT,Finalizado - Resgate Pago
45653259,68162,"PM36A ",CI,Finalizado - Resgate Pago
45653260,71949,"PM36A ",CN,Finalizado - Resgate Pago
45653261,49164,"PM36A ",CE,Finalizado - Resgate Pago
45653262,82774,"PM48  ",GA,Finalizado - Resgate Pago
45653263,96155,"PM36A ",CB,Finalizado - Resgate Pago
45653264,56879,"PM36A ",CK,Finalizado - Resgate Pago
45653265,4172,"PM36A ",CT,Finalizado - Resgate Pago
45653266,64020,"PM36A ",CK,Finalizado - Resgate Pago
45653267,56715,"PM36A ",CJ,Finalizado - Resgate Pago
45653268,126052,"PM48  ",GA,Finalizado - Resgate Pago
45653269,2644,"PM36A ",CU,Finalizado - Resgate Pago
45653270,94589,"PM36A ",CC,Finalizado - Resgate Pago
45653271,88068,"PM36A ",CI,Finalizado - Fim de plano
45653272,254839,"PU36A ",IA,Finalizado - Fim de plano
45653273,254840,"PU36A ",IA,Finalizado - Fim de plano
45653274,254841,"PU36A ",IA,Finalizado - Fim de plano
45653275,254842,"PU36A ",IA,Finalizado - Fim de plano
45653276,12971,"PM36A ",CQ,Finalizado - Resgate Pago
45653277,82548,"PM36A ",CI,Finalizado - Resgate Pago
45653278,86498,"PM36A ",CF,Finalizado - Resgate Pago
45653279,157878,"PU36N ",TA,Finalizado - Resgate Pago
45653280,282855,"PM60  ",LB,Finalizado - Fim de plano
45653281,197945,"PM48  ",GA,Finalizado - Resgate Pago
45653282,454781,"PU36A ",IA,Finalizado - Resgate Pago
45653283,114198,"PM48  ",GA,Finalizado - Resgate Pago
45653284,114220,"PM48  ",GA,Finalizado - Resgate Pago
45653285,114242,"PM48  ",GA,Finalizado - Resgate Pago
45653286,64235,"PM48  ",GA,Finalizado - Resgate Pago
45653287,4472,"PM36A ",CT,Finalizado - Resgate Pago
45653288,892,"PM36A ",CW,Finalizado - Resgate Pago
45653289,8318,"PM36A ",CI,Finalizado - Resgate Pago
45653290,473,"PM36A ",CG,Finalizado - Resgate Pago
45653291,1192,"PM36A ",CA,Finalizado - Resgate Pago
45653292,985,"PM48  ",GC,Finalizado - Resgate Pago
45653293,363755,"PM48M ",OD,Finalizado - Resgate Pago
45653294,348750,"PU36N ",TA,Finalizado - Fim de plano
45653295,58525,"PM48M ",OK,Finalizado - Resgate Pago
45653296,180181,"PM48M ",OI,Finalizado - Resgate Pago
45653297,180182,"PM48M ",OI,Finalizado - Resgate Pago
45653298,110462,"PM48M ",OJ,Finalizado - Resgate Pago
45653299,316,"PM48M ",OH,Finalizado - Resgate Pago
45653300,289958,"PM48M ",OE,Finalizado - Fim de plano
45653301,289966,"PM48M ",OE,Finalizado - Fim de plano
45653302,80591,"PM48M ",OK,Finalizado - Resgate Pago
45653303,173058,"PM48M ",OJ,Finalizado - Resgate Pago
45653304,428828,"PM48M ",OE,Finalizado - Resgate Pago
45653305,278688,"PM48M ",OA,Finalizado - Fim de plano
45653306,50751,"PU36F ",AB,Finalizado - Resgate Pago
45653307,282510,"PM48M ",OH,Finalizado - Resgate Pago
45653308,26113,"PM36A ",CM,Finalizado - Resgate Pago
45653309,45316,"PM36A ",CN,Finalizado - Fim de plano
45653310,36323,"PM36A ",CO,Finalizado - Fim de plano
45653311,45317,"PM36A ",CN,Finalizado - Fim de plano
45653312,63605,"PM36A ",CL,Finalizado - Fim de plano
45653313,72458,"PM36A ",CK,Finalizado - Fim de plano
45653314,54548,"PM36A ",CM,Finalizado - Fim de plano
45653315,45400,"PM36A ",CN,Finalizado - Fim de plano
45653316,72608,"PM36A ",CK,Finalizado - Fim de plano
45653317,54715,"PM36A ",CM,Finalizado - Fim de plano
45653318,36449,"PM36A ",CO,Finalizado - Fim de plano
45653319,28331,"PM36A ",CP,Finalizado - Fim de plano
45653320,72631,"PM36A ",CK,Finalizado - Fim de plano
45653321,54695,"PM36A ",CM,Finalizado - Fim de plano
45653322,72562,"PM36A ",CK,Finalizado - Fim de plano
45653323,81324,"PM36A ",CJ,Finalizado - Fim de plano
45653324,28313,"PM36A ",CP,Finalizado - Fim de plano
45653325,1606,"PM36A ",CW,Finalizado - Fim de plano
45653326,80595,"PM36A ",CI,Finalizado - Resgate Pago
45653327,47944,"PM36A ",CL,Finalizado - Resgate Pago
45653328,38557,"PM36A ",CM,Finalizado - Resgate Pago
45653329,22334,"PM36A ",CO,Finalizado - Resgate Pago
45653330,22347,"PM36A ",CO,Finalizado - Resgate Pago
45653331,155879,"PM48  ",GB,Finalizado - Resgate Pago
45653332,155967,"PM48  ",GB,Finalizado - Resgate Pago
45653333,58489,"PM36A ",CK,Finalizado - Resgate Pago
45653334,357303,"PM48M ",OH,Finalizado - Resgate Pago
45653335,28883,"PP60M ",AA,Finalizado - Resgate Pago
45653336,88807,"PM36A ",CI,Finalizado - Resgate Pago
45653337,4655,"PM36A ",CT,Finalizado - Resgate Pago
45653338,16030,"PM36A ",CG,Finalizado - Resgate Pago
45653339,8390,"PM36A ",CG,Finalizado - Resgate Pago
45653340,4295,"PM36A ",CT,Finalizado - Resgate Pago
45653341,64526,"PM36A ",CK,Finalizado - Resgate Pago
45653342,98079,"PM36A ",CF,Finalizado - Resgate Pago
45653343,6716,"PM36A ",CS,Finalizado - Resgate Pago
45653344,74951,"PM36A ",CJ,Finalizado - Resgate Pago
45653345,28094,"PM36A ",CO,Finalizado - Resgate Pago
45653346,90638,"PM36A ",CH,Finalizado - Resgate Pago
45653347,201841,"PM48  ",GB,Finalizado - Resgate Pago
45653348,47123,"PM36A ",CD,Finalizado - Resgate Pago
45653349,15498,"PM36A ",CQ,Finalizado - Resgate Pago
45653350,28782,"PM36A ",CO,Finalizado - Resgate Pago
45653351,37112,"PM36A ",CN,Finalizado - Resgate Pago
45653352,55526,"PM36A ",CL,Finalizado - Resgate Pago
45653353,38206,"PM36A ",CN,Finalizado - Resgate Pago
45653354,75863,"PM36A ",CJ,Finalizado - Resgate Pago
45653355,37621,"PM36A ",CN,Finalizado - Resgate Pago
45653356,37622,"PM36A ",CN,Finalizado - Resgate Pago
45653357,29893,"PM36A ",CO,Finalizado - Resgate Pago
45653358,38377,"PM36A ",CN,Finalizado - Resgate Pago
45653359,563,"PM36A ",CX,Finalizado - Resgate Pago
45653360,56801,"PM36A ",CL,Finalizado - Resgate Pago
45653361,16511,"PM36A ",CQ,Finalizado - Resgate Pago
45653362,84861,"PM36A ",CI,Finalizado - Resgate Pago
45653363,4891,"PM36A ",CT,Finalizado - Resgate Pago
45653364,30072,"PM36A ",CO,Finalizado - Resgate Pago
45653365,57826,"PM36A ",CL,Finalizado - Resgate Pago
45653366,195529,"PM48  ",GB,Finalizado - Resgate Pago
45653367,37528,"PM36A ",CB,Finalizado - Resgate Pago
45653368,17678,"PM36A ",CN,Finalizado - Resgate Pago
45653369,145715,"PM48  ",GC,Finalizado - Resgate Pago
45653370,56845,"PM36A ",CD,Finalizado - Resgate Pago
45653371,46829,"PM36A ",CG,Finalizado - Resgate Pago
45653372,65663,"PM36A ",CH,Finalizado - Resgate Pago
45653373,68521,"PM36A ",CJ,Finalizado - Resgate Pago
45653374,9990,"PM36A ",CV,Finalizado - Resgate Pago
45653375,21582,"PM36A ",CK,Finalizado - Resgate Pago
45653376,11753,"PM36A ",CP,Finalizado - Resgate Pago
45653377,7620,"PM36A ",CQ,Finalizado - Resgate Pago
45653378,88749,"PM36A ",CB,Finalizado - Resgate Pago
45653379,39061,"PM36A ",CN,Finalizado - Resgate Pago
45653380,60958,"PM36A ",CK,Finalizado - Resgate Pago
45653381,33054,"AM36  ",BC,Finalizado - Resgate Pago
45653382,164613,"PM48  ",GA,Finalizado - Resgate Pago
45653383,54712,"PM36A ",CL,Finalizado - Resgate Pago
45653384,13468,"PM36A ",CK,Finalizado - Resgate Pago
45653385,234,"PM36A ",CS,Finalizado - Resgate Pago
45653386,411232,"PU24A ",EA,Finalizado - Resgate Pago
45653387,48301,"PM36A ",CJ,Finalizado - Resgate Pago
45653388,92777,"PM36A ",CF,Finalizado - Resgate Pago
45653389,26336,"PM36A ",CF,Finalizado - Resgate Pago
45653390,88613,"PM36A ",CG,Finalizado - Resgate Pago
45653391,34277,"PM36A ",CN,Finalizado - Resgate Pago
45653392,10469,"PM36A ",CM,Finalizado - Resgate Pago
45653393,78532,"PM36  ",AM,Finalizado - Fim de plano
45653394,34919,"PM36A ",CN,Finalizado - Resgate Pago
45653395,6097,"PM36  ",AQ,Finalizado - Fim de plano
45653396,11134,"PM36A ",CN,Finalizado - Resgate Pago
45653397,475144,"PU24A ",EA,Finalizado - Resgate Pago
45653398,475145,"PU24A ",EA,Finalizado - Resgate Pago
45653399,60789,"PM36A ",CH,Finalizado - Resgate Pago
45653400,46029,"PM36A ",CM,Finalizado - Resgate Pago
45653401,45441,"PM36A ",CM,Finalizado - Resgate Pago
45653402,74361,"PM36A ",CJ,Finalizado - Resgate Pago
45653403,16221,"PM36A ",CL,Finalizado - Resgate Pago
45653404,79767,"PM36A ",CF,Finalizado - Resgate Pago
45653405,21321,"PM36A ",CP,Finalizado - Resgate Pago
45653406,2053,"PU24A ",EB,Finalizado - Resgate Pago
45653407,306072,"PU36A ",IA,Finalizado - Fim de plano
45653408,306074,"PU36A ",IA,Finalizado - Fim de plano
45653409,224701,"PM48  ",GA,Finalizado - Resgate Pago
45653410,55482,"PM36A ",CL,Finalizado - Resgate Pago
45653411,24534,"PM60  ",LB,Finalizado - Resgate Pago
45653412,55079,"PM36A ",CL,Finalizado - Resgate Pago
45653413,305681,"PU36M ",SA,Finalizado - Fim de plano
45653414,427440,"PU36A ",IA,Finalizado - Resgate Pago
45653415,427441,"PU36A ",IA,Finalizado - Resgate Pago
45653416,427442,"PU36A ",IA,Finalizado - Resgate Pago
45653417,28795,"PU36N ",TB,Finalizado - Fim de plano
45653418,348654,"PU36N ",TA,Finalizado - Fim de plano
45653419,124913,"PU36M ",SB,Finalizado - Fim de plano
45653420,249651,"PM48M ",OD,Finalizado - Fim de plano
45653421,249340,"PM48M ",OD,Finalizado - Fim de plano
45653422,21911,"PM48M ",OA,Finalizado - Resgate Pago
45653423,21912,"PM48M ",OA,Finalizado - Resgate Pago
45653424,21913,"PM48M ",OA,Finalizado - Resgate Pago
45653425,21914,"PM48M ",OA,Finalizado - Resgate Pago
45653426,21915,"PM48M ",OA,Finalizado - Resgate Pago
45653427,21916,"PM48M ",OA,Finalizado - Resgate Pago
45653428,21917,"PM48M ",OA,Finalizado - Resgate Pago
45653429,21919,"PM48M ",OA,Finalizado - Resgate Pago
45653430,21920,"PM48M ",OA,Finalizado - Resgate Pago
45653431,109736,"PM48M ",OK,Finalizado - Resgate Pago
45653432,41170,"PU36E ",AA,Finalizado - Fim de plano
45653433,466147,"PU36N ",TA,Finalizado - Resgate Pago
45653434,466148,"PU36N ",TA,Finalizado - Resgate Pago
45653435,466149,"PU36N ",TA,Finalizado - Resgate Pago
45653436,466150,"PU36N ",TA,Finalizado - Resgate Pago
45653437,466151,"PU36N ",TA,Finalizado - Resgate Pago
45653438,110598,"PU36R ",TM,Finalizado - Fim de plano
45653439,309897,"PM48M ",OH,Finalizado - Resgate Pago
45653440,194902,"PM48M ",OD,Finalizado - Fim de plano
45653441,289773,"PM48M ",OE,Finalizado - Fim de plano
45653442,7340,"PM36A ",CS,Finalizado - Resgate Pago
45653443,76048,"PM36A ",CJ,Finalizado - Resgate Pago
45653444,65844,"PM36A ",CK,Finalizado - Resgate Pago
45653445,91011,"PM36A ",CH,Finalizado - Resgate Pago
45653446,377520,"PM48M ",OG,Finalizado - Resgate Pago
45653447,184010,"PM48M ",OJ,Finalizado - Resgate Pago
45653448,68120,"PM48M ",OL,Finalizado - Resgate Pago
45653449,34143,"PM48M ",OM,Finalizado - Resgate Pago
45653450,45394,"PM36A ",CM,Finalizado - Resgate Pago
45653451,97539,"PU36M ",SC,Finalizado - Fim de plano
45653452,39445,"PM36A ",CK,Finalizado - Resgate Pago
45653453,57217,"PM48M ",OK,Finalizado - Resgate Pago
45653454,361107,"PM48M ",OF,Finalizado - Resgate Pago
45653455,25710,"PU36R ",TN,Finalizado - Fim de plano
45653456,44644,"PU36F ",AB,Finalizado - Resgate Pago
45653457,66155,"PM36  ",AF,Finalizado - Resgate Pago
45653458,84703,"PM36A ",CC,Finalizado - Resgate Pago
45653459,46551,"PM36A ",CM,Finalizado - Resgate Pago
45653460,285160,"PU24A ",EA,Finalizado - Resgate Pago
45653461,45779,"PM36A ",CM,Finalizado - Resgate Pago
45653462,99966,"PM36A ",CC,Finalizado - Resgate Pago
45653463,55129,"PM36A ",CL,Finalizado - Resgate Pago
45653464,55130,"PM36A ",CL,Finalizado - Resgate Pago
45653465,10356,"PM36A ",CR,Finalizado - Resgate Pago
45653466,90652,"PM36A ",CH,Finalizado - Resgate Pago
45653467,2654,"PM36A ",CU,Finalizado - Resgate Pago
