_CustomObjectKey,ID_PAGAMENTO,ID_PROPOSTA,ID_PLANO,DATA_ULT_AGENDAMENTO,DESC_STATUS_PAGAMENTO,COD_RETORNO
4867591,13478003,16861259,"PP60  ",07/05/2009,Queda de previa,
4867592,13775390,17182010,"PP60M ",07/08/2009,Queda de previa,
4867593,13779613,17195767,"PP60M ",10/08/2009,Queda de previa,
4867594,13780752,17192692,"PP60M ",10/08/2009,Queda de previa,
4867595,13440357,16707683,"PM48M ",27/04/2009,Queda de previa,
4867596,13422355,16738576,"PM48M ",22/04/2009,Queda de previa,
4867597,13464526,16789170,"PM48M ",05/05/2009,Queda de previa,
4867598,13503602,16752230,"PM48M ",14/05/2009,Queda de previa,
4867599,13519806,16884430,"PP60M ",20/05/2009,Queda de previa,
4867600,13417543,16673310,"PM48M ",20/04/2009,Queda de previa,
4867601,13519873,16892757,"PP60M ",20/05/2009,Queda de previa,
4867602,14619846,18292001,"PP60M ",25/03/2010,Queda de previa,
4867603,14257360,17794268,"PP60M ",21/12/2009,Queda de previa,
4867604,13964679,17410944,"PP60M ",25/09/2009,Queda de previa,
4867605,13964730,17421891,"PP60M ",25/09/2009,Queda de previa,
4867606,14209712,17804017,"PP60M ",07/12/2009,Queda de previa,
4867607,13440747,16740390,"PM48M ",27/04/2009,Queda de previa,
4867608,13440790,16810161,"PM48M ",27/04/2009,Queda de previa,
4867609,13422794,16721274,"PP60  ",22/04/2009,Queda de previa,
4867610,13422944,16758699,"PM48M ",22/04/2009,Queda de previa,
4867611,13606996,16988745,"PP60M ",16/06/2009,Queda de previa,
4867612,13711949,17209974,"PM48M ",17/07/2009,Queda de previa,
4867613,13715902,17187980,"PP60M ",20/07/2009,Queda de previa,
4867614,13722452,17176315,"PP60M ",22/07/2009,Queda de previa,
4867615,13755966,17227991,"PP60M ",03/08/2009,Queda de previa,
4867616,13763430,17230734,"PP60M ",05/08/2009,Queda de previa,
4867617,13763471,17236009,"PP60M ",05/08/2009,Queda de previa,
4867618,13764383,17216656,"PM06H ",05/08/2009,Queda de previa,
4867619,13592876,16896789,"PP60M ",10/06/2009,Queda de previa,
4867620,13592886,16896860,"PP60M ",10/06/2009,Queda de previa,
4867621,13594004,17028637,"PP60M ",10/06/2009,Queda de previa,
4867622,13594062,17035943,"PP60M ",10/06/2009,Queda de previa,
4867623,13594071,17040167,"PP60M ",10/06/2009,Queda de previa,
4867624,13598677,16956479,"PP60M ",12/06/2009,Queda de previa,
4867625,13825949,17358636,"PU36J ",21/08/2009,Queda de previa,
4867626,13775664,17304754,"PP60M ",07/08/2009,Queda de previa,
4867627,13779816,17210656,"PP60M ",10/08/2009,Queda de previa,
4867628,13781654,17266376,"PP60  ",10/08/2009,Queda de previa,
4867629,13781672,17289999,"PP60  ",10/08/2009,Queda de previa,
4867630,13781680,17193941,"PP60  ",10/08/2009,Queda de previa,
4867631,13781695,17203011,"PP60  ",10/08/2009,Queda de previa,
4867632,13781703,17204339,"PP60  ",10/08/2009,Queda de previa,
4867633,13781704,17204348,"PP60  ",10/08/2009,Queda de previa,
4867634,13781711,17209614,"PP60  ",10/08/2009,Queda de previa,
4867635,13781712,17209619,"PP60  ",10/08/2009,Queda de previa,
4867636,13781713,17209769,"PP60  ",10/08/2009,Queda de previa,
4867637,13690978,17054829,"PP60M ",10/07/2009,Queda de previa,
4867638,13693344,17071102,"PP60  ",10/07/2009,Queda de previa,
4867639,13708781,17082786,"PM48M ",16/07/2009,Queda de previa,
4867640,13727782,17232874,"PP60M ",23/07/2009,Queda de previa,
4867641,13727813,17233871,"PP60M ",23/07/2009,Queda de previa,
4867642,13727826,17234373,"PP60M ",23/07/2009,Queda de previa,
4867643,13727847,17235161,"PP60M ",23/07/2009,Queda de previa,
4867644,13733169,17233105,"PP60  ",24/07/2009,Queda de previa,
4867645,13740210,17248157,"PM06H ",28/07/2009,Queda de previa,
4867646,13696203,17193696,"PP60M ",13/07/2009,Queda de previa,
4867647,13719105,17159255,"PP60M ",21/07/2009,Queda de previa,
4867648,13132552,16434859,"PM48M ",26/01/2009,Queda de previa,
4867649,13333868,16551905,"PM48M ",26/03/2009,Queda de previa,
4867650,13333880,16596749,"PM48M ",26/03/2009,Queda de previa,
4867651,13080103,16368560,"PP60  ",09/01/2009,Queda de previa,
4867652,13132611,16393275,"PM48M ",26/01/2009,Queda de previa,
4867653,13132625,16408921,"PM48M ",26/01/2009,Queda de previa,
4867654,13132670,16403420,"PM48M ",26/01/2009,Queda de previa,
4867655,12987471,13397450,"PU36M ",12/12/2008,Queda de previa,
4867656,14337042,17981754,"PP60M ",15/01/2010,Queda de previa,
4867657,14337066,17986749,"PP60M ",15/01/2010,Queda de previa,
4867658,14337068,17986956,"PP60M ",15/01/2010,Queda de previa,
4867659,14337088,17992230,"PP60M ",15/01/2010,Queda de previa,
4867660,14337100,17993373,"PP60M ",15/01/2010,Queda de previa,
4867661,13411365,16635788,"PM48M ",17/04/2009,Queda de previa,
4867662,13463811,16753594,"PM48M ",05/05/2009,Queda de previa,
4867663,13464903,16781283,"PM48M ",05/05/2009,Queda de previa,
4867664,13465996,16717877,"PM48M ",05/05/2009,Queda de previa,
4867665,13466033,16795110,"PM48M ",05/05/2009,Queda de previa,
4867666,13518902,12474100,"PM48M ",22/05/2009,Queda de previa,
4867667,13520037,16921692,"PP60M ",20/05/2009,Queda de previa,
4867668,13521085,16789787,"PM48M ",20/05/2009,Queda de previa,
4867669,13534136,16795335,"PM48M ",22/05/2009,Queda de previa,
4867670,13534235,16958148,"PP60  ",22/05/2009,Queda de previa,
4867671,13708187,17188584,"PP60M ",16/07/2009,Queda de previa,
4867672,13627414,16959624,"PP60M ",22/06/2009,Queda de previa,
4867673,13627435,16961877,"PP60M ",22/06/2009,Queda de previa,
4867674,13627439,16962324,"PP60M ",22/06/2009,Queda de previa,
4867675,13732139,17240531,"PP60M ",24/07/2009,Queda de previa,
4867676,13732169,17241533,"PP60M ",24/07/2009,Queda de previa,
4867677,13732193,17242272,"PP60M ",24/07/2009,Queda de previa,
4867678,13732196,17242391,"PP60M ",24/07/2009,Queda de previa,
4867679,13417560,16692648,"PM48M ",20/04/2009,Queda de previa,
4867680,13687227,17185139,"PP60M ",09/07/2009,Queda de previa,
4867681,13690924,17051198,"PP60M ",10/07/2009,Queda de previa,
4867682,13690963,17053645,"PP60M ",10/07/2009,Queda de previa,
4867683,13692117,17188719,"PP60M ",10/07/2009,Queda de previa,
4867684,13692141,17189648,"PP60M ",10/07/2009,Queda de previa,
4867685,13727734,17231440,"PP60M ",23/07/2009,Queda de previa,
4867686,13727743,17231713,"PP60M ",23/07/2009,Queda de previa,
4867687,13627948,17067567,"PP60M ",22/06/2009,Queda de previa,
4867688,13687261,17186112,"PP60M ",09/07/2009,Queda de previa,
4867689,13756175,17267452,"PP60M ",03/08/2009,Queda de previa,
4867690,13759085,18066112,"PM48E ",04/08/2009,Queda de previa,
4867691,13763231,17198070,"PP60M ",05/08/2009,Queda de previa,
4867692,13763240,17198755,"PP60M ",05/08/2009,Queda de previa,
4867693,13763242,17198876,"PP60M ",05/08/2009,Queda de previa,
4867694,13763495,17240794,"PP60M ",05/08/2009,Queda de previa,
4867695,13763516,17246407,"PP60M ",05/08/2009,Queda de previa,
4867696,13763552,17252386,"PP60M ",05/08/2009,Queda de previa,
4867697,13593074,16918767,"PP60M ",10/06/2009,Queda de previa,
4867698,13593075,16919140,"PP60M ",10/06/2009,Queda de previa,
4867699,13992099,17491478,"PP60M ",05/10/2009,Queda de previa,
4867700,13993285,17543219,"PP60  ",05/10/2009,Queda de previa,
4867701,14256862,17893216,"PP60M ",21/12/2009,Queda de previa,
4867702,14257480,17884207,"PP60M ",21/12/2009,Queda de previa,
4867703,13964739,17425396,"PP60M ",25/09/2009,Queda de previa,
4867704,13964794,17443127,"PP60M ",25/09/2009,Queda de previa,
4867705,14073952,17627309,"PP60M ",28/10/2009,Queda de previa,
4867706,14166065,17763724,"PP60  ",24/11/2009,Queda de previa,
4867707,14209768,17811904,"PP60M ",07/12/2009,Queda de previa,
4867708,14209794,17823140,"PP60M ",07/12/2009,Queda de previa,
4867709,14209795,17823145,"PP60M ",07/12/2009,Queda de previa,
4867710,13965071,17514129,"PP60M ",25/09/2009,Queda de previa,
4867711,13965087,17514762,"PP60M ",25/09/2009,Queda de previa,
4867712,13965088,17514787,"PP60M ",25/09/2009,Queda de previa,
4867713,14040721,17498034,"PP60  ",20/10/2009,Queda de previa,
4867714,14040742,17537673,"PP60  ",20/10/2009,Queda de previa,
4867715,14040746,17544248,"PP60  ",20/10/2009,Queda de previa,
4867716,14040748,17545650,"PP60  ",20/10/2009,Queda de previa,
4867717,14401985,18105175,"PP93R ",02/02/2010,Queda de previa,
4867718,13803519,17280543,"PP60M ",17/08/2009,Queda de previa,
4867719,13803560,17214470,"PP60M ",17/08/2009,Queda de previa,
4867720,13803567,17215463,"PP60M ",17/08/2009,Queda de previa,
4867721,13803569,17216385,"PP60M ",17/08/2009,Queda de previa,
4867722,13787586,17322631,"PP60M ",12/08/2009,Queda de previa,
4867723,13808326,17342896,"PP60M ",18/08/2009,Queda de previa,
4867724,13808370,17345083,"PP60M ",18/08/2009,Queda de previa,
4867725,13391234,16692829,"PM48M ",13/04/2009,Queda de previa,
4867726,13393554,16676399,"PM48M ",13/04/2009,Queda de previa,
4867727,13459817,16737070,"PM48M ",04/05/2009,Queda de previa,
4867728,13691386,17103681,"PP60M ",10/07/2009,Queda de previa,
4867729,13691407,17105755,"PP60M ",10/07/2009,Queda de previa,
4867730,13583493,17008082,"PM48M ",08/06/2009,Queda de previa,
4867731,12669484,15821401,"PM48M ",08/09/2008,Queda de previa,
4867732,12490214,15704394,"PM48M ",17/07/2008,Queda de previa,
4867733,12686166,15875577,"PM48M ",06/11/2009,Queda de previa,
4867734,14112526,17623290,"PP60M ",09/11/2009,Queda de previa,
4867735,14112542,17636335,"PP60M ",09/11/2009,Queda de previa,
4867736,14112549,17637537,"PP60M ",09/11/2009,Queda de previa,
4867737,14013726,17509254,"PP60M ",13/10/2009,Queda de previa,
4867738,14186449,17726558,"PP60M ",30/11/2009,Queda de previa,
4867739,13334382,16590091,"PU36M ",26/03/2009,Queda de previa,
4867740,14015054,17525789,"PP60  ",13/10/2009,Queda de previa,
4867741,14186675,17777024,"PP60M ",30/11/2009,Queda de previa,
4867742,14186699,17792493,"PP60M ",30/11/2009,Queda de previa,
4867743,14190613,17665363,"PP60M ",01/12/2009,Queda de previa,
4867744,13671190,17017983,"PP60M ",03/07/2009,Queda de previa,
4867745,13727644,17167726,"PP60M ",23/07/2009,Queda de previa,
4867746,13727657,17183378,"PP60M ",23/07/2009,Queda de previa,
4867747,13645900,17042900,"PP60M ",25/06/2009,Queda de previa,
4867748,13756235,17275142,"PP60M ",03/08/2009,Queda de previa,
4867749,13756241,17275296,"PP60M ",03/08/2009,Queda de previa,
4867750,13756251,17276250,"PP60M ",03/08/2009,Queda de previa,
4867751,13756277,17277086,"PP60M ",03/08/2009,Queda de previa,
4867752,13757435,17267583,"PM06H ",03/08/2009,Queda de previa,
4867753,13763925,17283549,"PP60M ",05/08/2009,Queda de previa,
4867754,13763929,17284009,"PP60M ",05/08/2009,Queda de previa,
4867755,13764124,17294435,"PM48M ",05/08/2009,Queda de previa,
4867756,13593465,16966282,"PP60M ",10/06/2009,Queda de previa,
4867757,13593467,16966291,"PP60M ",10/06/2009,Queda de previa,
4867758,13593485,16967767,"PP60M ",10/06/2009,Queda de previa,
4867759,13595757,16916307,"PP60  ",10/06/2009,Queda de previa,
4867760,13595764,16920222,"PP60  ",10/06/2009,Queda de previa,
4867761,13595773,16923286,"PP60  ",10/06/2009,Queda de previa,
4867762,13595798,16943837,"PP60  ",10/06/2009,Queda de previa,
4867763,13668966,17120788,"PP60  ",02/07/2009,Queda de previa,
4867764,13775552,17275340,"PP60M ",07/08/2009,Queda de previa,
4867765,13779738,17203873,"PP60M ",10/08/2009,Queda de previa,
4867766,13779776,17207636,"PP60M ",10/08/2009,Queda de previa,
4867767,13781628,17203532,"PP60  ",10/08/2009,Queda de previa,
4867768,13781652,17265513,"PP60  ",10/08/2009,Queda de previa,
4867769,13803436,17339856,"PP60M ",17/08/2009,Queda de previa,
4867770,13803458,17208951,"PP60M ",17/08/2009,Queda de previa,
4867771,13787365,17235512,"PP60M ",12/08/2009,Queda de previa,
4867772,13787375,17247856,"PP60M ",12/08/2009,Queda de previa,
4867773,13477629,16860059,"PM06H ",07/05/2009,Queda de previa,
4867774,13389008,16635839,"PM48M ",13/04/2009,Queda de previa,
4867775,13389028,16680921,"PM48M ",13/04/2009,Queda de previa,
4867776,13391314,16672331,"PM48M ",13/04/2009,Queda de previa,
4867777,13391365,16621173,"PM48M ",13/04/2009,Queda de previa,
4867778,13392497,16645330,"PM48M ",13/04/2009,Queda de previa,
4867779,13392502,16652121,"PM48M ",13/04/2009,Queda de previa,
4867780,13392521,16668703,"PM48M ",13/04/2009,Queda de previa,
4867781,13392528,16674667,"PM48M ",13/04/2009,Queda de previa,
4867782,13392530,16675023,"PM48M ",13/04/2009,Queda de previa,
4867783,13385893,16728585,"PM48M ",09/04/2009,Queda de previa,
4867784,13401653,16700684,"PM48M ",15/04/2009,Queda de previa,
4867785,13401654,16700781,"PM48M ",15/04/2009,Queda de previa,
4867786,13501739,17710835,"PM48E ",14/05/2009,Queda de previa,
4867787,14500270,18213743,"PP93R ",01/03/2010,Queda de previa,
4867788,14500334,18212336,"PP93R ",01/03/2010,Queda de previa,
4867789,14501265,18103671,"PM48M ",01/03/2010,Queda de previa,
4867790,14102608,17645242,"PP60M ",05/11/2009,Queda de previa,
4867791,14102610,17645282,"PP60M ",05/11/2009,Queda de previa,
4867792,14102621,17645679,"PP60M ",05/11/2009,Queda de previa,
4867793,14388500,18059781,"PP93R ",28/01/2010,Queda de previa,
4867794,14392038,18014114,"PP60M ",28/01/2010,Queda de previa,
4867795,14392051,18017159,"PP60M ",28/01/2010,Queda de previa,
4867796,14237052,17825474,"PP60  ",15/12/2009,Queda de previa,
4867797,14237089,17851495,"PM48M ",15/12/2009,Queda de previa,
4867798,12903358,16224637,"PM48M ",13/11/2008,Queda de previa,
4867799,14450396,18152553,"PP60M ",11/02/2010,Queda de previa,
4867800,14520837,18092117,"PP60M ",04/03/2010,Queda de previa,
4867801,14013954,17535849,"PP60M ",13/10/2009,Queda de previa,
4867802,14013999,17541963,"PP60M ",13/10/2009,Queda de previa,
4867803,14015119,17573665,"PP60  ",13/10/2009,Queda de previa,
4867804,14015149,17539680,"PP60  ",13/10/2009,Queda de previa,
4867805,14186737,17794908,"PP60M ",30/11/2009,Queda de previa,
4867806,14186740,17795115,"PP60M ",30/11/2009,Queda de previa,
4867807,14186764,17678288,"PP60M ",30/11/2009,Queda de previa,
4867808,14186770,17711739,"PP60M ",30/11/2009,Queda de previa,
4867809,14190664,17683468,"PP60M ",01/12/2009,Queda de previa,
4867810,14190692,17696188,"PP60M ",01/12/2009,Queda de previa,
4867811,14190706,17704800,"PP60M ",01/12/2009,Queda de previa,
4867812,13099396,16316880,"PM48M ",15/01/2009,Queda de previa,
4867813,13099428,16339881,"PM48M ",15/01/2009,Queda de previa,
4867814,13992352,17458772,"PP60M ",05/10/2009,Queda de previa,
4867815,13992413,17438865,"PP60M ",05/10/2009,Queda de previa,
4867816,14257160,17824714,"PP60M ",21/12/2009,Queda de previa,
4867817,14257772,17769077,"PP60  ",21/12/2009,Queda de previa,
4867818,14257782,17800999,"PP60  ",21/12/2009,Queda de previa,
4867819,13439811,16726548,"PM48M ",27/04/2009,Queda de previa,
4867820,13420741,16757719,"PM48M ",22/04/2009,Queda de previa,
4867821,13421908,16694648,"PM48M ",22/04/2009,Queda de previa,
4867822,13422651,16757718,"PM48M ",22/04/2009,Queda de previa,
4867823,13592988,16906451,"PP60M ",10/06/2009,Queda de previa,
4867824,13592993,16906876,"PP60M ",10/06/2009,Queda de previa,
4867825,13598853,17056914,"PP60M ",12/06/2009,Queda de previa,
4867826,13691588,17131726,"PP60M ",10/07/2009,Queda de previa,
4867827,13618895,16947391,"PP60M ",18/06/2009,Queda de previa,
4867828,13697230,17194638,"PP60  ",13/07/2009,Queda de previa,
4867829,13697234,17076399,"PP60  ",13/07/2009,Queda de previa,
4867830,13697236,17098594,"PP60  ",13/07/2009,Queda de previa,
4867831,13720283,17223279,"PP60  ",21/07/2009,Queda de previa,
4867832,13584546,16877304,"PP60  ",08/06/2009,Queda de previa,
4867833,13584550,16878819,"PP60  ",08/06/2009,Queda de previa,
4867834,13584559,16891517,"PP60  ",08/06/2009,Queda de previa,
4867835,13584561,16893363,"PP60  ",08/06/2009,Queda de previa,
4867836,13584565,16943325,"PP60  ",08/06/2009,Queda de previa,
4867837,13584570,16952903,"PP60  ",08/06/2009,Queda de previa,
4867838,13576921,16917884,"PP60M ",05/06/2009,Queda de previa,
4867839,13579235,16918866,"PP60  ",05/06/2009,Queda de previa,
4867840,13579286,16993951,"PP60  ",05/06/2009,Queda de previa,
4867841,13603174,17071341,"PP60M ",15/06/2009,Queda de previa,
4867842,13603224,16924748,"PP60M ",15/06/2009,Queda de previa,
4867843,13728209,17227161,"PM06H ",23/07/2009,Queda de previa,
4867844,13739347,17254583,"PP60M ",28/07/2009,Queda de previa,
4867845,13739348,17254586,"PP60M ",28/07/2009,Queda de previa,
4867846,13739349,17254636,"PP60M ",28/07/2009,Queda de previa,
4867847,13739350,17254649,"PP60M ",28/07/2009,Queda de previa,
4867848,13739351,17254683,"PP60M ",28/07/2009,Queda de previa,
4867849,13739368,17255307,"PP60M ",28/07/2009,Queda de previa,
4867850,13739371,17255406,"PP60M ",28/07/2009,Queda de previa,
4867851,13739389,17256108,"PP60M ",28/07/2009,Queda de previa,
4867852,13739391,17256118,"PP60M ",28/07/2009,Queda de previa,
4867853,13739393,17256126,"PP60M ",28/07/2009,Queda de previa,
4867854,13739483,17258472,"PP60M ",28/07/2009,Queda de previa,
4867855,13739664,17157943,"PP60M ",28/07/2009,Queda de previa,
4867856,13739672,17170648,"PP60M ",28/07/2009,Queda de previa,
4867857,13629489,17077618,"PM48M ",22/06/2009,Queda de previa,
4867858,13645712,16979984,"PP60M ",25/06/2009,Queda de previa,
4867859,13674825,17121471,"PP60M ",06/07/2009,Queda de previa,
4867860,13674837,17125158,"PP60M ",06/07/2009,Queda de previa,
4867861,13674876,17132604,"PP60M ",06/07/2009,Queda de previa,
4867862,13676036,17114778,"PP60  ",06/07/2009,Queda de previa,
4867863,13620516,17096852,"PP60  ",18/06/2009,Queda de previa,
4867864,13702136,17127212,"PP60M ",15/07/2009,Queda de previa,
4867865,13702169,17136936,"PP60M ",15/07/2009,Queda de previa,
4867866,13702188,17140529,"PP60M ",15/07/2009,Queda de previa,
4867867,13691494,17118963,"PP60M ",29/07/2011,Queda de previa,
4867868,13691555,17126479,"PP60M ",10/07/2009,Queda de previa,
4867869,13708135,17085862,"PP60M ",16/07/2009,Queda de previa,
4867870,13708141,17096187,"PP60M ",16/07/2009,Queda de previa,
4867871,13654929,17147081,"PP60M ",29/06/2009,Queda de previa,
4867872,13675154,17171601,"PP60M ",06/07/2009,Queda de previa,
4867873,13675187,17155111,"PP60M ",06/07/2009,Queda de previa,
4867874,13587283,17042336,"PP60M ",09/06/2009,Queda de previa,
4867875,13763198,17192313,"PP60M ",05/08/2009,Queda de previa,
4867876,13763205,17193731,"PP60M ",05/08/2009,Queda de previa,
4867877,13763366,17222595,"PP60M ",05/08/2009,Queda de previa,
4867878,13763415,17229510,"PP60M ",05/08/2009,Queda de previa,
4867879,13595811,16949842,"PP60  ",10/06/2009,Queda de previa,
4867880,13595815,16950504,"PP60  ",10/06/2009,Queda de previa,
4867881,13595818,16951750,"PP60  ",10/06/2009,Queda de previa,
4867882,13595822,16953370,"PP60  ",10/06/2009,Queda de previa,
4867883,13667899,17164407,"PP60M ",02/07/2009,Queda de previa,
4867884,13600501,16892004,"PP60  ",12/06/2009,Queda de previa,
4867885,13600521,17062597,"PP60  ",12/06/2009,Queda de previa,
4867886,13674696,17085765,"PP60M ",06/07/2009,Queda de previa,
4867887,13675893,17124282,"PM48M ",06/07/2009,Queda de previa,
4867888,13577309,16994651,"PP60M ",05/06/2009,Queda de previa,
4867889,13481795,16782494,"PM48M ",08/05/2009,Queda de previa,
4867890,14026253,17482375,"PP60  ",15/10/2009,Queda de previa,
4867891,14026256,17483544,"PP60  ",15/10/2009,Queda de previa,
4867892,14026274,17515959,"PP60  ",15/10/2009,Queda de previa,
4867893,14026290,17560997,"PP60  ",15/10/2009,Queda de previa,
4867894,14026292,17566101,"PP60  ",15/10/2009,Queda de previa,
4867895,14213231,17384358,"PP60M ",08/12/2009,Queda de previa,
4867896,14214415,17798044,"PP60M ",08/12/2009,Queda de previa,
4867897,14274390,17835793,"PP60M ",28/12/2009,Queda de previa,
4867898,14274393,17837712,"PP60M ",28/12/2009,Queda de previa,
4867899,14404544,17991657,"PP60M ",02/02/2010,Queda de previa,
4867900,13066593,15259107,"PP60  ",06/01/2009,Queda de previa,
4867901,13223390,16529952,"PM48M ",25/02/2009,Queda de previa,
4867902,13238492,16478217,"PM48M ",02/03/2009,Queda de previa,
4867903,13238535,16537263,"PM48M ",02/03/2009,Queda de previa,
4867904,13344389,16611764,"PM48M ",30/03/2009,Queda de previa,
4867905,13344729,16674839,"PM48M ",30/03/2009,Queda de previa,
4867906,13344847,16650165,"PP60  ",30/03/2009,Queda de previa,
4867907,14013778,17514881,"PP60M ",13/10/2009,Queda de previa,
4867908,14014903,17570539,"PP60  ",13/10/2009,Queda de previa,
4867909,14014914,17455077,"PP60  ",13/10/2009,Queda de previa,
4867910,14014915,17455081,"PP60  ",13/10/2009,Queda de previa,
4867911,14014921,17459776,"PP60  ",13/10/2009,Queda de previa,
4867912,14014932,17461672,"PP60  ",13/10/2009,Queda de previa,
4867913,14014964,17478337,"PP60  ",13/10/2009,Queda de previa,
4867914,14185362,17797563,"PU36P ",30/11/2009,Queda de previa,
4867915,14185363,17797564,"PU36P ",30/11/2009,Queda de previa,
4867916,14185364,17797565,"PU36P ",30/11/2009,Queda de previa,
4867917,14185365,17797566,"PU36P ",30/11/2009,Queda de previa,
4867918,14185366,17797567,"PU36P ",30/11/2009,Queda de previa,
4867919,14190475,17800227,"PM06H ",01/12/2009,Queda de previa,
4867920,14360769,18042163,"PM48M ",21/01/2010,Queda de previa,
4867921,14361897,17897400,"PP60M ",21/01/2010,Queda de previa,
4867922,14390840,18040983,"PM06H ",28/01/2010,Queda de previa,
4867923,14390867,18054053,"PM06H ",28/01/2010,Queda de previa,
4867924,14391313,17910554,"PP60  ",28/01/2010,Queda de previa,
4867925,13739008,17187875,"PP60M ",28/07/2009,Queda de previa,
4867926,13739179,17227969,"PP60M ",28/07/2009,Queda de previa,
4867927,13739201,17233393,"PP60M ",28/07/2009,Queda de previa,
4867928,13739290,17252649,"PP60M ",28/07/2009,Queda de previa,
4867929,13739295,17252973,"PP60M ",28/07/2009,Queda de previa,
4867930,13739417,17257018,"PP60M ",28/07/2009,Queda de previa,
4867931,13629417,17112615,"PM06H ",22/06/2009,Queda de previa,
4867932,13779671,17197936,"PP60M ",10/08/2009,Queda de previa,
4867933,13779689,17198814,"PP60M ",10/08/2009,Queda de previa,
4867934,13779717,17202615,"PP60M ",10/08/2009,Queda de previa,
4867935,13780839,17275663,"PP60M ",10/08/2009,Queda de previa,
4867936,13780840,17275670,"PP60M ",10/08/2009,Queda de previa,
4867937,13783938,17315407,"PP60M ",11/08/2009,Queda de previa,
4867938,13803387,17338393,"PP60M ",17/08/2009,Queda de previa,
4867939,13803391,17338590,"PP60M ",17/08/2009,Queda de previa,
4867940,13787349,17219108,"PP60M ",12/08/2009,Queda de previa,
4867941,13804188,17324011,"PM06H ",17/08/2009,Queda de previa,
4867942,13787441,17308162,"PP60M ",12/08/2009,Queda de previa,
4867943,13787467,17315180,"PP60M ",12/08/2009,Queda de previa,
4867944,13787473,17316337,"PP60M ",12/08/2009,Queda de previa,
4867945,13787474,17316345,"PP60M ",12/08/2009,Queda de previa,
4867946,13826564,17355201,"PP60M ",21/08/2009,Queda de previa,
4867947,13826587,17358619,"PP60M ",21/08/2009,Queda de previa,
4867948,13826595,17359194,"PP60M ",21/08/2009,Queda de previa,
4867949,13826764,17366061,"PP60M ",21/08/2009,Queda de previa,
4867950,13826765,17366062,"PP60M ",21/08/2009,Queda de previa,
4867951,13826766,17366063,"PP60M ",21/08/2009,Queda de previa,
4867952,13826767,17366064,"PP60M ",21/08/2009,Queda de previa,
4867953,13775703,17306222,"PP60M ",07/08/2009,Queda de previa,
4867954,13775717,17306587,"PP60M ",07/08/2009,Queda de previa,
4867955,13775742,17181970,"PP60M ",07/08/2009,Queda de previa,
4867956,13779882,17215195,"PP60M ",10/08/2009,Queda de previa,
4867957,13779904,17218309,"PP60M ",10/08/2009,Queda de previa,
4867958,13781745,17218882,"PP60  ",10/08/2009,Queda de previa,
4867959,13781762,17230901,"PP60  ",10/08/2009,Queda de previa,
4867960,13781768,17232611,"PP60  ",10/08/2009,Queda de previa,
4867961,13781770,17232996,"PP60  ",10/08/2009,Queda de previa,
4867962,13781775,17238835,"PP60  ",10/08/2009,Queda de previa,
4867963,13781796,17247600,"PP60  ",10/08/2009,Queda de previa,
4867964,13674409,17031751,"PP60M ",06/07/2009,Queda de previa,
4867965,13674426,17033889,"PP60M ",06/07/2009,Queda de previa,
4867966,13674428,17034125,"PP60M ",06/07/2009,Queda de previa,
4867967,13618985,17084221,"PP60M ",18/06/2009,Queda de previa,
4867968,13678546,17176555,"PP60M ",07/07/2009,Queda de previa,
4867969,13678555,17176850,"PP60M ",07/07/2009,Queda de previa,
4867970,13678582,17177795,"PP60M ",07/07/2009,Queda de previa,
4867971,13715451,17219062,"PP60M ",20/07/2009,Queda de previa,
4867972,13715468,17219436,"PP60M ",20/07/2009,Queda de previa,
4867973,13715505,17112683,"PP60M ",20/07/2009,Queda de previa,
4867974,13716630,17128028,"PM06H ",20/07/2009,Queda de previa,
4867975,13696162,17192528,"PP60M ",13/07/2009,Queda de previa,
4867976,13696192,17193447,"PP60M ",13/07/2009,Queda de previa,
4867977,13696346,17077267,"PP60M ",13/07/2009,Queda de previa,
4867978,13696348,17079503,"PP60M ",13/07/2009,Queda de previa,
4867979,13577195,16971861,"PP60M ",05/06/2009,Queda de previa,
4867980,14209988,17791543,"PP60M ",07/12/2009,Queda de previa,
4867981,13985656,17416191,"PP60  ",01/10/2009,Queda de previa,
4867982,13985686,17439338,"PP60  ",01/10/2009,Queda de previa,
4867983,13985703,17454912,"PP60  ",01/10/2009,Queda de previa,
4867984,13097329,16335005,"PM48M ",15/01/2009,Queda de previa,
4867985,13099620,16321200,"PM48M ",15/01/2009,Queda de previa,
4867986,13702450,17202186,"PP60M ",15/07/2009,Queda de previa,
4867987,13702451,17202187,"PP60M ",15/07/2009,Queda de previa,
4867988,13702452,17202194,"PP60M ",15/07/2009,Queda de previa,
4867989,13736118,17153376,"PP60M ",27/07/2009,Queda de previa,
4867990,13736677,17154958,"PM06H ",27/07/2009,Queda de previa,
4867991,13551554,16932261,"PP60M ",28/05/2009,Queda de previa,
4867992,13560104,17004324,"PP60M ",01/06/2009,Queda de previa,
4867993,13505947,16900237,"PP60M ",15/05/2009,Queda de previa,
4867994,13507149,16925517,"PU36F ",15/05/2009,Queda de previa,
4867995,13507150,16925531,"PU36F ",15/05/2009,Queda de previa,
4867996,13507168,16931473,"PU36F ",15/05/2009,Queda de previa,
4867997,13507169,16931474,"PU36F ",15/05/2009,Queda de previa,
4867998,13506103,16919002,"PP60M ",15/05/2009,Queda de previa,
4867999,13506109,16919152,"PP60M ",15/05/2009,Queda de previa,
