_CustomObjectKey,ID_PAGAMENTO,ID_PROPOSTA,ID_PLANO,DATA_ULT_AGENDAMENTO,DESC_STATUS_PAGAMENTO
1493656,28191946,26051116,"PM603 ",14/09/2016,Bloqueado
1493657,31460282,30266237,"PU362 ",05/06/2017,Bloqueado
1493658,31082793,36383581,"PM604 ",22/06/2017,Bloqueado
1493659,31085919,34373517,"PM604 ",03/05/2017,Bloqueado
1493660,31469617,30249271,"PU362 ",05/06/2017,Bloqueado
1493661,31469842,30260243,"PU364 ",05/06/2017,Bloqueado
1493662,31084970,34930136,"PM72R ",03/05/2017,Bloqueado
1493663,31090229,29835119,"PU362 ",05/05/2017,Bloqueado
1493664,31144351,30600697,"PM604 ",08/05/2017,Bloqueado
1493665,31454063,35255372,"PM604 ",01/06/2017,Bloqueado
1493666,28042448,30882475,"PM604 ",01/09/2016,Bloqueado
1493667,28052907,27592007,"PU361 ",05/09/2016,Bloqueado
1493668,28062308,27622040,"PU362 ",05/09/2016,Bloqueado
1493669,28062309,27622041,"PU362 ",05/09/2016,Bloqueado
1493670,28062312,27622044,"PU362 ",05/09/2016,Bloqueado
1493671,28395965,27698780,"PU363 ",03/10/2016,Bloqueado
1493672,30384322,29204075,"PU362 ",13/03/2017,Bloqueado
1493673,30385326,29327560,"PU363 ",13/03/2017,Bloqueado
1493674,30390591,29328350,"PU364 ",13/03/2017,Bloqueado
1493675,29695177,34943768,"PM60V ",03/01/2017,Bloqueado
1493676,29573094,28615809,"PU362 ",27/12/2016,Bloqueado
1493677,29584668,28762896,"PU363 ",27/12/2016,Bloqueado
1493678,30220289,29186946,"PU364 ",24/02/2017,Bloqueado
1493679,28396775,27865409,"PU362 ",03/10/2016,Bloqueado
1493680,28048799,27571989,"PU363 ",05/09/2016,Bloqueado
1493681,28049840,27590488,"PU361 ",05/09/2016,Bloqueado
1493682,28055109,27604870,"PU362 ",05/09/2016,Bloqueado
1493683,28056184,27608095,"PU362 ",05/09/2016,Bloqueado
1493684,31455993,30228751,"PU362 ",05/06/2017,Bloqueado
1493685,36826081,2001482992,"PU12C ",18/09/2018,Bloqueado
1493686,36826086,2001482997,"PU12C ",18/09/2018,Bloqueado
1493687,36826094,2001483005,"PU12C ",18/09/2018,Bloqueado
1493688,36826099,2001483010,"PU12C ",18/09/2018,Bloqueado
1493689,36826105,2001483016,"PU12C ",18/09/2018,Bloqueado
1493690,36826116,2001483027,"PU12C ",18/09/2018,Bloqueado
1493691,36826119,2001483030,"PU12C ",18/09/2018,Bloqueado
1493692,36826121,2001483032,"PU12C ",18/09/2018,Bloqueado
1493693,36826125,2001483036,"PU12C ",18/09/2018,Bloqueado
1493694,36827094,2001484005,"PU12C ",18/09/2018,Bloqueado
1493695,36827101,2001484012,"PU12C ",18/09/2018,Bloqueado
1493696,36827127,2001484038,"PU12C ",18/09/2018,Bloqueado
1493697,36827135,2001484046,"PU12C ",18/09/2018,Bloqueado
1493698,36836114,2001490324,"PU12C ",19/09/2018,Bloqueado
1493699,36836133,2001490343,"PU12C ",19/09/2018,Bloqueado
1493700,36836138,2001490348,"PU12C ",19/09/2018,Bloqueado
1493701,36836139,2001490349,"PU12C ",19/09/2018,Bloqueado
1493702,36836150,2001490360,"PU12C ",19/09/2018,Bloqueado
1493703,36836151,2001490361,"PU12C ",19/09/2018,Bloqueado
1493704,36836152,2001490362,"PU12C ",19/09/2018,Bloqueado
1493705,36836153,2001490363,"PU12C ",19/09/2018,Bloqueado
1493706,36836155,2001490365,"PU12C ",19/09/2018,Bloqueado
1493707,36836158,2001490368,"PU12C ",19/09/2018,Bloqueado
1493708,36836165,2001490375,"PU12C ",19/09/2018,Bloqueado
1493709,35726736,2000877208,"PU12C ",29/05/2018,Bloqueado
1493710,35726751,2000877223,"PU12C ",29/05/2018,Bloqueado
1493711,35726761,2000877233,"PU12C ",29/05/2018,Bloqueado
1493712,35726771,2000877243,"PU12C ",29/05/2018,Bloqueado
1493713,35726780,2000877252,"PU12C ",29/05/2018,Bloqueado
1493714,35726784,2000877256,"PU12C ",29/05/2018,Bloqueado
1493715,35726787,2000877259,"PU12C ",29/05/2018,Bloqueado
1493716,35727627,2000878099,"PU12C ",29/05/2018,Bloqueado
1493717,35727629,2000878101,"PU12C ",29/05/2018,Bloqueado
1493718,35727632,2000878104,"PU12C ",29/05/2018,Bloqueado
1493719,35727654,2000878126,"PU12C ",29/05/2018,Bloqueado
1493720,35727663,2000878135,"PU12C ",29/05/2018,Bloqueado
1493721,35727678,2000878150,"PU12C ",29/05/2018,Bloqueado
1493722,35727682,2000878154,"PU12C ",29/05/2018,Bloqueado
1493723,35727683,2000878155,"PU12C ",29/05/2018,Bloqueado
1493724,35728524,2000878996,"PU12C ",29/05/2018,Bloqueado
1493725,35728532,2000879004,"PU12C ",29/05/2018,Bloqueado
1493726,35728535,2000879007,"PU12C ",29/05/2018,Bloqueado
1493727,35728538,2000879010,"PU12C ",29/05/2018,Bloqueado
1493728,35728551,2000879023,"PU12C ",29/05/2018,Bloqueado
1493729,35728555,2000879027,"PU12C ",29/05/2018,Bloqueado
1493730,35728557,2000879029,"PU12C ",29/05/2018,Bloqueado
1493731,35728559,2000879031,"PU12C ",29/05/2018,Bloqueado
1493732,35728561,2000879033,"PU12C ",29/05/2018,Bloqueado
1493733,35728567,2000879039,"PU12C ",29/05/2018,Bloqueado
1493734,35728569,2000879041,"PU12C ",29/05/2018,Bloqueado
1493735,35728570,2000879042,"PU12C ",29/05/2018,Bloqueado
1493736,35728573,2000879045,"PU12C ",29/05/2018,Bloqueado
1493737,35728582,2000879054,"PU12C ",29/05/2018,Bloqueado
1493738,35729419,2000879891,"PU12C ",29/05/2018,Bloqueado
1493739,35729425,2000879897,"PU12C ",29/05/2018,Bloqueado
1493740,35729430,2000879902,"PU12C ",29/05/2018,Bloqueado
1493741,35729471,2000879943,"PU12C ",29/05/2018,Bloqueado
1493742,35729472,2000879944,"PU12C ",29/05/2018,Bloqueado
1493743,35729476,2000879948,"PU12C ",29/05/2018,Bloqueado
1493744,35729477,2000879949,"PU12C ",29/05/2018,Bloqueado
1493745,37368788,34885978,"PU368 ",20/11/2018,Bloqueado
1493746,37368995,34887952,"PU368 ",20/11/2018,Bloqueado
1493747,37218483,2001721714,"PU12C ",01/11/2018,Bloqueado
1493748,37218505,2001721736,"PU12C ",01/11/2018,Bloqueado
1493749,37218510,2001721741,"PU12C ",01/11/2018,Bloqueado
1493750,30386422,29295379,"PU362 ",13/03/2017,Bloqueado
1493751,29747808,29798395,"PU363 ",09/01/2017,Bloqueado
1493752,29564758,32307169,"PM604 ",23/12/2016,Bloqueado
1493753,30220291,29186950,"PU362 ",24/02/2017,Bloqueado
1493754,28396790,27865462,"PU362 ",03/10/2016,Bloqueado
1493755,28050891,27593745,"PU362 ",05/09/2016,Bloqueado
1493756,28056166,27608030,"PU363 ",05/09/2016,Bloqueado
1493757,28061395,27619118,"PU362 ",05/09/2016,Bloqueado
1493758,31459389,30257131,"PU363 ",05/06/2017,Bloqueado
1493759,31088127,29848231,"PU363 ",05/05/2017,Bloqueado
1493760,30898871,32683293,"PM364 ",17/04/2017,Bloqueado
1493761,30898876,34112290,"PU481 ",17/04/2017,Bloqueado
1493762,31459434,30257623,"PU361 ",05/06/2017,Bloqueado
1493763,31461566,30231082,"PU364 ",05/06/2017,Bloqueado
1493764,31466468,30226212,"PU363 ",05/06/2017,Bloqueado
1493765,31088207,29848552,"PU362 ",05/05/2017,Bloqueado
1493766,31146533,29001749,"PM72P ",08/05/2017,Bloqueado
1493767,31147563,29616619,"PM601 ",08/05/2017,Bloqueado
1493768,28048880,27580842,"PU362 ",05/09/2016,Bloqueado
1493769,28058373,27567581,"PU361 ",05/09/2016,Bloqueado
1493770,28061447,27619292,"PU362 ",05/09/2016,Bloqueado
1493771,30496919,32356948,"PM604 ",20/03/2017,Bloqueado
1493772,30407376,29350832,"PU364 ",14/03/2017,Bloqueado
1493773,29746922,37120036,"PM24R ",20/04/2017,Bloqueado
1493774,28201716,27723773,"PU362 ",16/09/2016,Bloqueado
1493775,31028582,29833527,"PU364 ",02/05/2017,Bloqueado
1493776,31029669,29843129,"PU363 ",02/05/2017,Bloqueado
1493777,31034865,29833273,"PU362 ",02/05/2017,Bloqueado
1493778,31022327,29803519,"PU362 ",02/05/2017,Bloqueado
1493779,31023346,29809856,"PU362 ",02/05/2017,Bloqueado
1493780,31026551,29824308,"PU362 ",02/05/2017,Bloqueado
1493781,31028642,29834218,"PU363 ",02/05/2017,Bloqueado
1493782,31032833,29815738,"PU362 ",02/05/2017,Bloqueado
1493783,29176181,29296722,"PU364 ",05/12/2016,Bloqueado
1493784,28207734,1184318,"PU12C ",08/09/2016,Bloqueado
1493785,30221361,29123409,"PU363 ",24/02/2017,Bloqueado
1493786,29753805,361872,"PU12C ",11/01/2017,Bloqueado
1493787,29594207,30817806,"PP93R ",28/12/2016,Bloqueado
1493788,29596315,36667957,"PU369 ",25/07/2017,Bloqueado
1493789,29476422,35586324,"PU369 ",17/02/2017,Bloqueado
1493790,29835907,29939967,"PM72P ",17/01/2017,Bloqueado
1493791,31456303,30231550,"PU362 ",05/06/2017,Bloqueado
1493792,31256970,748634,"PU12C ",18/05/2017,Bloqueado
1493793,31253415,32683046,"PP93R ",18/05/2017,Bloqueado
1493794,31026613,29824741,"PU362 ",02/05/2017,Bloqueado
1493795,31034981,29834524,"PU364 ",02/05/2017,Bloqueado
1493796,31030875,29798122,"PU362 ",02/05/2017,Bloqueado
1493797,31035043,29835334,"PU362 ",02/05/2017,Bloqueado
1493798,29003431,29313573,"PU364 ",22/11/2016,Bloqueado
1493799,28197539,27567938,"PU363 ",16/09/2016,Bloqueado
1493800,28995177,25872500,"PM481 ",22/11/2016,Bloqueado
1493801,29000366,28867467,"PM601 ",22/11/2016,Bloqueado
1493802,28609622,35946027,"PM604 ",19/10/2016,Bloqueado
1493803,29747624,34380771,"PU481 ",09/01/2017,Bloqueado
1493804,29736762,36328039,"PM604 ",06/01/2017,Bloqueado
1493805,29739801,25448411,"PM48M ",06/01/2017,Bloqueado
1493806,28393257,27818528,"PU361 ",03/10/2016,Bloqueado
1493807,28054193,27602153,"PU364 ",05/09/2016,Bloqueado
1493808,28058442,27581061,"PU363 ",05/09/2016,Bloqueado
1493809,28391083,35425900,"PM604 ",19/01/2017,Bloqueado
1493810,28999137,32272682,"PM604 ",22/11/2016,Bloqueado
1493811,29003266,34840470,"PM604 ",12/12/2016,Bloqueado
1493812,31015224,32313687,"PM364 ",27/04/2017,Bloqueado
1493813,31025709,29818518,"PU361 ",02/05/2017,Bloqueado
1493814,31029903,29845136,"PU362 ",02/05/2017,Bloqueado
1493815,31029904,29845137,"PU362 ",02/05/2017,Bloqueado
1493816,31029907,29845144,"PU362 ",02/05/2017,Bloqueado
1493817,31029908,29845145,"PU362 ",02/05/2017,Bloqueado
1493818,31029910,29845148,"PU362 ",02/05/2017,Bloqueado
1493819,37219472,2001722703,"PU12C ",01/11/2018,Bloqueado
1493820,37219480,2001722711,"PU12C ",01/11/2018,Bloqueado
1493821,37219483,2001722714,"PU12C ",01/11/2018,Bloqueado
1493822,37219484,2001722715,"PU12C ",01/11/2018,Bloqueado
1493823,37219492,2001722723,"PU12C ",01/11/2018,Bloqueado
1493824,37219516,2001722747,"PU12C ",01/11/2018,Bloqueado
1493825,37219528,2001722759,"PU12C ",01/11/2018,Bloqueado
1493826,37220494,2001723725,"PU12C ",01/11/2018,Bloqueado
1493827,37220502,2001723733,"PU12C ",01/11/2018,Bloqueado
1493828,37220506,2001723737,"PU12C ",01/11/2018,Bloqueado
1493829,37220515,2001723746,"PU12C ",01/11/2018,Bloqueado
1493830,37220523,2001723754,"PU12C ",01/11/2018,Bloqueado
1493831,37220535,2001723766,"PU12C ",01/11/2018,Bloqueado
1493832,37220549,2001723780,"PU12C ",01/11/2018,Bloqueado
1493833,37220554,2001723785,"PU12C ",01/11/2018,Bloqueado
1493834,36715195,2001416602,"PU12C ",05/09/2018,Bloqueado
1493835,36715197,2001416604,"PU12C ",05/09/2018,Bloqueado
1493836,36715199,2001416606,"PU12C ",05/09/2018,Bloqueado
1493837,36715203,2001416610,"PU12C ",05/09/2018,Bloqueado
1493838,36715213,2001416620,"PU12C ",05/09/2018,Bloqueado
1493839,36715224,2001416631,"PU12C ",05/09/2018,Bloqueado
1493840,36715229,2001416636,"PU12C ",05/09/2018,Bloqueado
1493841,36715230,2001416637,"PU12C ",05/09/2018,Bloqueado
1493842,36715235,2001416642,"PU12C ",05/09/2018,Bloqueado
1493843,36715236,2001416643,"PU12C ",05/09/2018,Bloqueado
1493844,36715251,2001416658,"PU12C ",05/09/2018,Bloqueado
1493845,36716216,2001417623,"PU12C ",05/09/2018,Bloqueado
1493846,36716226,2001417633,"PU12C ",05/09/2018,Bloqueado
1493847,36716230,2001417637,"PU12C ",05/09/2018,Bloqueado
1493848,36716231,2001417638,"PU12C ",05/09/2018,Bloqueado
1493849,36716233,2001417640,"PU12C ",05/09/2018,Bloqueado
1493850,36716236,2001417643,"PU12C ",05/09/2018,Bloqueado
1493851,36716242,2001417649,"PU12C ",05/09/2018,Bloqueado
1493852,36716264,2001417671,"PU12C ",05/09/2018,Bloqueado
1493853,36717242,2001418649,"PU12C ",05/09/2018,Bloqueado
1493854,36717250,2001418657,"PU12C ",05/09/2018,Bloqueado
1493855,36717253,2001418660,"PU12C ",05/09/2018,Bloqueado
1493856,36717256,2001418663,"PU12C ",05/09/2018,Bloqueado
1493857,36717261,2001418668,"PU12C ",05/09/2018,Bloqueado
1493858,36717265,2001418672,"PU12C ",05/09/2018,Bloqueado
1493859,36717274,2001418681,"PU12C ",05/09/2018,Bloqueado
1493860,36717285,2001418692,"PU12C ",05/09/2018,Bloqueado
1493861,36717292,2001418699,"PU12C ",05/09/2018,Bloqueado
1493862,36717299,2001418706,"PU12C ",05/09/2018,Bloqueado
1493863,43329176,2004783248,"PU12P ",08/09/2020,Bloqueado
1493864,43329179,2004783250,"PU12P ",08/09/2020,Bloqueado
1493865,43329182,2004782016,"PU12P ",08/09/2020,Bloqueado
1493866,43329186,2004783253,"PU12P ",08/09/2020,Bloqueado
1493867,43329189,2004782020,"PU12P ",08/09/2020,Bloqueado
1493868,43329192,2004782023,"PU12P ",08/09/2020,Bloqueado
1493869,43329196,2004782024,"PU12P ",08/09/2020,Bloqueado
1493870,43329199,2004782026,"PU12P ",08/09/2020,Bloqueado
1493871,43329205,2004782030,"PU12P ",08/09/2020,Bloqueado
1493872,43330083,2004783692,"PU12P ",08/09/2020,Bloqueado
1493873,43330084,2004782477,"PU12P ",08/09/2020,Bloqueado
1493874,43330090,2004783697,"PU12P ",08/09/2020,Bloqueado
1493875,43330098,2004783702,"PU12P ",08/09/2020,Bloqueado
1493876,43330100,2004783703,"PU12P ",08/09/2020,Bloqueado
1493877,43330109,2004782489,"PU12P ",08/09/2020,Bloqueado
1493878,43330116,2004783709,"PU12P ",08/09/2020,Bloqueado
1493879,43330127,2004783713,"PU12P ",08/09/2020,Bloqueado
1493880,43330130,2004782501,"PU12P ",08/09/2020,Bloqueado
1493881,43330137,2004783719,"PU12P ",08/09/2020,Bloqueado
1493882,43330138,2004783720,"PU12P ",08/09/2020,Bloqueado
1493883,43330953,2004782908,"PU12P ",08/09/2020,Bloqueado
1493884,43330957,2004784132,"PU12P ",08/09/2020,Bloqueado
1493885,28058312,27559336,"PU362 ",05/09/2016,Bloqueado
1493886,35727668,2000878140,"PU12C ",29/05/2018,Bloqueado
1493887,35727677,2000878149,"PU12C ",29/05/2018,Bloqueado
1493888,35727679,2000878151,"PU12C ",29/05/2018,Bloqueado
1493889,35727684,2000878156,"PU12C ",29/05/2018,Bloqueado
1493890,35727686,2000878158,"PU12C ",29/05/2018,Bloqueado
1493891,35727690,2000878162,"PU12C ",29/05/2018,Bloqueado
1493892,35728525,2000878997,"PU12C ",29/05/2018,Bloqueado
1493893,35728540,2000879012,"PU12C ",29/05/2018,Bloqueado
1493894,35728543,2000879015,"PU12C ",29/05/2018,Bloqueado
1493895,35728544,2000879016,"PU12C ",29/05/2018,Bloqueado
1493896,35728556,2000879028,"PU12C ",29/05/2018,Bloqueado
1493897,35728558,2000879030,"PU12C ",29/05/2018,Bloqueado
1493898,35728566,2000879038,"PU12C ",29/05/2018,Bloqueado
1493899,35728568,2000879040,"PU12C ",29/05/2018,Bloqueado
1493900,35728571,2000879043,"PU12C ",29/05/2018,Bloqueado
1493901,35728574,2000879046,"PU12C ",29/05/2018,Bloqueado
1493902,35729422,2000879894,"PU12C ",29/05/2018,Bloqueado
1493903,35729435,2000879907,"PU12C ",29/05/2018,Bloqueado
1493904,35729441,2000879913,"PU12C ",29/05/2018,Bloqueado
1493905,35729443,2000879915,"PU12C ",29/05/2018,Bloqueado
1493906,35729447,2000879919,"PU12C ",29/05/2018,Bloqueado
1493907,35729449,2000879921,"PU12C ",29/05/2018,Bloqueado
1493908,35729451,2000879923,"PU12C ",29/05/2018,Bloqueado
1493909,35729452,2000879924,"PU12C ",29/05/2018,Bloqueado
1493910,35729453,2000879925,"PU12C ",29/05/2018,Bloqueado
1493911,35729456,2000879928,"PU12C ",29/05/2018,Bloqueado
1493912,35729470,2000879942,"PU12C ",29/05/2018,Bloqueado
1493913,37368430,34800752,"PU369 ",20/11/2018,Bloqueado
1493914,37368785,34885975,"PU368 ",20/11/2018,Bloqueado
1493915,37368786,34885976,"PU368 ",20/11/2018,Bloqueado
1493916,37368990,34887934,"PU368 ",20/11/2018,Bloqueado
1493917,37369403,34891326,"PU367 ",20/11/2018,Bloqueado
1493918,37218484,2001721715,"PU12C ",01/11/2018,Bloqueado
1493919,37218487,2001721718,"PU12C ",01/11/2018,Bloqueado
1493920,37218493,2001721724,"PU12C ",01/11/2018,Bloqueado
1493921,37218494,2001721725,"PU12C ",01/11/2018,Bloqueado
1493922,37218496,2001721727,"PU12C ",01/11/2018,Bloqueado
1493923,37218497,2001721728,"PU12C ",01/11/2018,Bloqueado
1493924,37218507,2001721738,"PU12C ",01/11/2018,Bloqueado
1493925,37218508,2001721739,"PU12C ",01/11/2018,Bloqueado
1493926,37218509,2001721740,"PU12C ",01/11/2018,Bloqueado
1493927,37218523,2001721754,"PU12C ",01/11/2018,Bloqueado
1493928,37218535,2001721766,"PU12C ",01/11/2018,Bloqueado
1493929,37218542,2001721773,"PU12C ",01/11/2018,Bloqueado
1493930,37219474,2001722705,"PU12C ",01/11/2018,Bloqueado
1493931,37219477,2001722708,"PU12C ",01/11/2018,Bloqueado
1493932,37219479,2001722710,"PU12C ",01/11/2018,Bloqueado
1493933,37219491,2001722722,"PU12C ",01/11/2018,Bloqueado
1493934,37219495,2001722726,"PU12C ",01/11/2018,Bloqueado
1493935,37219497,2001722728,"PU12C ",01/11/2018,Bloqueado
1493936,37219498,2001722729,"PU12C ",01/11/2018,Bloqueado
1493937,37219500,2001722731,"PU12C ",01/11/2018,Bloqueado
1493938,37219515,2001722746,"PU12C ",01/11/2018,Bloqueado
1493939,37219523,2001722754,"PU12C ",01/11/2018,Bloqueado
1493940,37219524,2001722755,"PU12C ",01/11/2018,Bloqueado
1493941,37219529,2001722760,"PU12C ",01/11/2018,Bloqueado
1493942,37219530,2001722761,"PU12C ",01/11/2018,Bloqueado
1493943,37220498,2001723729,"PU12C ",01/11/2018,Bloqueado
1493944,37220503,2001723734,"PU12C ",01/11/2018,Bloqueado
1493945,37220511,2001723742,"PU12C ",01/11/2018,Bloqueado
1493946,37220512,2001723743,"PU12C ",01/11/2018,Bloqueado
1493947,37220525,2001723756,"PU12C ",01/11/2018,Bloqueado
1493948,37220527,2001723758,"PU12C ",01/11/2018,Bloqueado
1493949,37220528,2001723759,"PU12C ",01/11/2018,Bloqueado
1493950,37220529,2001723760,"PU12C ",01/11/2018,Bloqueado
1493951,37220530,2001723761,"PU12C ",01/11/2018,Bloqueado
1493952,37218511,2001721742,"PU12C ",01/11/2018,Bloqueado
1493953,31460224,30265483,"PU364 ",05/06/2017,Bloqueado
1493954,31463064,30242165,"PU361 ",05/06/2017,Bloqueado
1493955,31468572,30258940,"PU361 ",05/06/2017,Bloqueado
1493956,31469558,30245581,"PU364 ",05/06/2017,Bloqueado
1493957,29321332,28563711,"PU363 ",13/12/2016,Bloqueado
1493958,28386254,29124117,"PM361 ",29/09/2016,Bloqueado
1493959,29742671,28833738,"PU361 ",28/09/2021,Bloqueado
1493960,28198172,27481283,"PU362 ",16/09/2016,Bloqueado
1493961,28199241,27707095,"PU362 ",16/09/2016,Bloqueado
1493962,31465245,30260145,"PU361 ",05/06/2017,Bloqueado
1493963,31146369,35847381,"PM48E ",08/05/2017,Bloqueado
1493964,31456126,30229871,"PU362 ",05/06/2017,Bloqueado
1493965,31463193,30243192,"PU364 ",05/06/2017,Bloqueado
1493966,31463198,30243249,"PU361 ",05/06/2017,Bloqueado
1493967,31463210,30243405,"PU362 ",05/06/2017,Bloqueado
1493968,31088108,29848056,"PU361 ",05/05/2017,Bloqueado
1493969,31089170,29854954,"PU362 ",05/05/2017,Bloqueado
1493970,30901921,33275446,"PM604 ",17/04/2017,Bloqueado
1493971,30901943,33515370,"PM604 ",17/04/2017,Bloqueado
1493972,31451998,38394242,"PM48G ",10/03/2018,Bloqueado
1493973,28048636,27548800,"PU362 ",05/09/2016,Bloqueado
1493974,28060206,27615371,"PU362 ",05/09/2016,Bloqueado
1493975,28062328,27622068,"PU361 ",05/09/2016,Bloqueado
1493976,28062329,27622069,"PU361 ",05/09/2016,Bloqueado
1493977,28062330,27622070,"PU361 ",05/09/2016,Bloqueado
1493978,28062331,27622071,"PU361 ",05/09/2016,Bloqueado
1493979,28396232,27833682,"PU361 ",03/10/2016,Bloqueado
1493980,30390578,29327636,"PU361 ",13/03/2017,Bloqueado
1493981,29748831,32178482,"PM604 ",09/01/2017,Bloqueado
1493982,29573099,28616738,"PU362 ",27/12/2016,Bloqueado
1493983,29575213,28659410,"PU362 ",27/12/2016,Bloqueado
1493984,29578394,28748904,"PU361 ",27/12/2016,Bloqueado
1493985,29584642,28762824,"PU362 ",27/12/2016,Bloqueado
1493986,30218228,29144277,"PU361 ",24/02/2017,Bloqueado
1493987,28396505,27864594,"PU362 ",03/10/2016,Bloqueado
1493988,28396673,27865103,"PU364 ",03/10/2016,Bloqueado
1493989,28048823,27574657,"PU362 ",05/09/2016,Bloqueado
1493990,28049847,27590501,"PU362 ",05/09/2016,Bloqueado
1493991,28055113,27604882,"PU362 ",05/09/2016,Bloqueado
1493992,28055119,27604899,"PU364 ",05/09/2016,Bloqueado
1493993,28060350,27615900,"PU362 ",05/09/2016,Bloqueado
1493994,29833328,31019636,"PM484 ",17/01/2017,Bloqueado
1493995,31450814,36524576,"PM24P ",01/06/2017,Bloqueado
1493996,31456014,30228901,"PU363 ",05/06/2017,Bloqueado
1493997,31462320,30238867,"PU362 ",05/06/2017,Bloqueado
1493998,31084004,31543042,"PM60V ",03/05/2017,Bloqueado
1493999,31088185,29848463,"PU363 ",05/05/2017,Bloqueado
1494000,31088191,29848494,"PU361 ",05/05/2017,Bloqueado
1494001,30898877,34112291,"PU481 ",17/04/2017,Bloqueado
1494002,31459459,30257912,"PU362 ",05/06/2017,Bloqueado
1494003,31461523,30230621,"PU363 ",05/06/2017,Bloqueado
1494004,31461570,30231144,"PU361 ",05/06/2017,Bloqueado
1494005,31463330,30244495,"PU361 ",05/06/2017,Bloqueado
1494006,31464374,30159000,"PU363 ",05/06/2017,Bloqueado
1494007,31464388,30164611,"PU362 ",05/06/2017,Bloqueado
1494008,31464392,30166124,"PU364 ",05/06/2017,Bloqueado
1494009,31088226,29848661,"PU364 ",05/05/2017,Bloqueado
1494010,31088255,29848808,"PU361 ",05/05/2017,Bloqueado
1494011,30901028,32304865,"PM604 ",17/04/2017,Bloqueado
1494012,31145498,21978992,"PM72Q ",08/05/2017,Bloqueado
1494013,28048879,27580835,"PU362 ",05/09/2016,Bloqueado
1494014,28055179,27605059,"PU362 ",05/09/2016,Bloqueado
1494015,28056251,27608262,"PU361 ",05/09/2016,Bloqueado
1494016,28946642,36320293,"PM72P ",05/07/2017,Bloqueado
1494017,28961308,28278142,"PU364 ",21/11/2016,Bloqueado
1494018,28201717,27723774,"PU362 ",16/09/2016,Bloqueado
1494019,31021185,29796642,"PU361 ",02/05/2017,Bloqueado
1494020,31030722,29796636,"PU362 ",02/05/2017,Bloqueado
1494021,31030964,29798800,"PU362 ",02/05/2017,Bloqueado
1494022,31035136,29836638,"PU361 ",02/05/2017,Bloqueado
1494023,31048858,686933,"PU12C ",02/05/2017,Bloqueado
1494024,31027876,29709124,"PU362 ",02/05/2017,Bloqueado
1494025,31031034,29799337,"PU364 ",02/05/2017,Bloqueado
1494026,28105034,27642075,"PU364 ",09/09/2016,Bloqueado
1494027,27937466,32037568,"PM48E ",24/08/2016,Bloqueado
1494028,27939541,29090405,"PM601 ",24/08/2016,Bloqueado
1494029,27940581,34023177,"PM604 ",24/08/2016,Bloqueado
1494030,27945792,27517462,"PU364 ",26/08/2016,Bloqueado
1494031,28052828,27589175,"PU361 ",05/09/2016,Bloqueado
1494032,28055988,27607503,"PU361 ",05/09/2016,Bloqueado
1494033,28058094,27527814,"PU362 ",05/09/2016,Bloqueado
1494034,29740050,30227879,"PM601 ",06/01/2017,Bloqueado
1494035,28193411,32252741,"PM604 ",14/09/2016,Bloqueado
1494036,28198648,27676804,"PU362 ",16/09/2016,Bloqueado
1494037,28397554,27867797,"PU362 ",03/10/2016,Bloqueado
1494038,28397839,27868766,"PU362 ",03/10/2016,Bloqueado
1494039,28397862,27868841,"PU361 ",03/10/2016,Bloqueado
1494040,28047714,17821125,"PP93R ",12/09/2016,Bloqueado
1494041,28059241,27612697,"PU362 ",05/09/2016,Bloqueado
1494042,28398126,27869861,"PU362 ",03/10/2016,Bloqueado
1494043,28742847,28155120,"PU362 ",31/10/2016,Bloqueado
1494044,28398312,27870538,"PU362 ",03/10/2016,Bloqueado
1494045,28398313,27870539,"PU362 ",03/10/2016,Bloqueado
1494046,28398314,27870540,"PU362 ",03/10/2016,Bloqueado
1494047,27476067,31176282,"PM604 ",06/07/2016,Bloqueado
1494048,27477061,24777094,"PM48M ",06/07/2016,Bloqueado
1494049,28336948,34839886,"PM604 ",23/09/2016,Bloqueado
1494050,28337454,35654035,"PM604 ",23/09/2016,Bloqueado
1494051,29667631,28790828,"PU362 ",02/01/2017,Bloqueado
1494052,30060268,36060225,"PM604 ",07/02/2017,Bloqueado
1494053,29666641,28788199,"PU362 ",02/01/2017,Bloqueado
1494054,30405441,29350831,"PU364 ",14/03/2017,Bloqueado
1494055,31020540,29707014,"PU363 ",02/05/2017,Bloqueado
1494056,31022638,29805321,"PU362 ",02/05/2017,Bloqueado
1494057,31022653,29805404,"PU362 ",02/05/2017,Bloqueado
1494058,31025803,29819438,"PU362 ",02/05/2017,Bloqueado
1494059,31028990,29837049,"PU362 ",02/05/2017,Bloqueado
1494060,31028995,29837093,"PU362 ",02/05/2017,Bloqueado
1494061,31033189,29818745,"PU362 ",02/05/2017,Bloqueado
1494062,31254589,34323039,"PM604 ",16/05/2017,Bloqueado
1494063,31023745,29812097,"PU363 ",02/05/2017,Bloqueado
1494064,31023748,29812100,"PU363 ",02/05/2017,Bloqueado
1494065,31023749,29812105,"PU363 ",02/05/2017,Bloqueado
1494066,31023752,29812112,"PU363 ",02/05/2017,Bloqueado
1494067,31023754,29812136,"PU362 ",02/05/2017,Bloqueado
1494068,31023760,29812144,"PU362 ",02/05/2017,Bloqueado
1494069,28611570,27995480,"PU362 ",21/10/2016,Bloqueado
1494070,28612632,28014687,"PU362 ",21/10/2016,Bloqueado
1494071,28754888,136,PUQM10,31/10/2016,Bloqueado
