_CustomObjectKey,ID,HC_SITUACAO__C,HC_TITULO__C
28881483,a0o6g000005X3O1AAK,Ativo,2146414
28881484,a0o6g000005X3O2AAK,Finalizado - Antecipado total,2146415
28881485,a0o6g000005X3O3AAK,Finalizado - Fim de plano,2146416
28881486,a0o6g000005X3O4AAK,Ativo,2146417
28881487,a0o6g000005X3OaAAK,Ativo,2146449
28881488,a0o6g000005X3oAAAS,Finalizado - Antecipado total,1783040
28881489,a0o6g000005X3ObAAK,Finalizado - Antecipado total,2146450
28881490,a0o6g000005X3oBAAS,Finalizado - Antecipado total,1783041
28881491,a0o6g000005X3OcAAK,Ativo,2146451
28881492,a0o6g000005X3oCAAS,Finalizado - Antecipado total,1783042
28881493,a0o6g000005X3oDAAS,Finalizado - Antecipado total,1783043
28881494,a0o6g000005X3OIAA0,Ativo,2146431
28881495,a0o6g000005X3oiAAC,Finalizado - Antecipado total,1783074
28881496,a0o6g000005X3OJAA0,Ativo,2146432
28881497,a0o6g000005X3ojAAC,Finalizado - Antecipado total,1783075
28881498,a0o6g000005X3OKAA0,Ativo,2146433
28881499,a0o6g000005X3okAAC,Finalizado - Antecipado total,1783076
28881500,a0o6g000005X3OLAA0,Ativo,2146434
28881501,a0o6g000005X3olAAC,Finalizado - Antecipado total,1783077
28881502,a0o6g000005X3QiAAK,Ativo,1879637
28881503,a0o6g000005X3QjAAK,Finalizado - Antecipado total,1879638
28881504,a0o6g000005X3QkAAK,Ativo,1879639
28881505,a0o6g000005X3qKAAS,Finalizado - Fim de plano,1785375
28881506,a0o6g000005WItrAAG,Finalizado - Antecipado total,1808205
28881507,a0o6g000005WITsAAO,Finalizado - Antecipado total,1713723
28881508,a0o6g000005WitSAAS,Finalizado - Antecipado total,1848912
28881509,a0o6g000005WItSAAW,Finalizado - Antecipado total,1808180
28881510,a0o6g000005WITTAA4,Finalizado - Antecipado total,1713698
28881511,a0o6g000005WIttAAG,Finalizado - Antecipado total,1808207
28881512,a0o6g000005WIUwAAO,Finalizado - Antecipado total,1807460
28881513,a0o6g000005WiuWAAS,Finalizado - Antecipado total,1848978
28881514,a0o6g000005WIUXAA4,Finalizado - Antecipado total,1807435
28881515,a0o6g000005WIuxAAG,Ativo,1714603
28881516,a0o6g000005WIUyAAO,Finalizado - Antecipado total,1807462
28881517,a0o6g000005WIuYAAW,Ativo,1714578
28881518,a0o6g000005WIUZAA4,Finalizado - Antecipado total,1807437
28881519,a0o6g000005WIuzAAG,Ativo,1714605
28881520,a0o6g000005WiW5AAK,Finalizado - Antecipado total,1755315
28881521,a0o6g000005Wiw6AAC,Finalizado - Fim de plano,1752517
28881522,a0o6g000005WiW7AAK,Finalizado - Antecipado total,1755317
28881523,a0o6g000005Wiw8AAC,Finalizado - Antecipado total,1752519
28881524,a0o6g000005WIW9AAO,Finalizado - Antecipado total,1807535
28881525,a0o6g000005WIWaAAO,Finalizado - Antecipado total,1807562
28881526,a0o6g000005WIwAAAW,Ativo,1714678
28881527,a0o6g000005WIWBAA4,Finalizado - Antecipado total,1807537
28881528,a0o6g000005WIwbAAG,Ativo,1714705
28881529,a0o6g000005WIxdAAG,Finalizado - Antecipado total,1808239
28881530,a0o6g000005WIXeAAO,Finalizado - Antecipado total,1713757
28881531,a0o6g000005WixEAAS,Ativo,1752587
28881532,a0o6g000005WIxEAAW,Finalizado - Antecipado total,1808214
28881533,a0o6g000005WIXFAA4,Finalizado - Antecipado total,1807603
28881534,a0o6g000005WIxfAAG,Finalizado - Antecipado total,1808241
28881535,a0o6g000005WIXgAAO,Finalizado - Antecipado total,1713759
28881536,a0o6g000005WIxGAAW,Finalizado - Antecipado total,1808216
28881537,a0o6g000005WIXHAA4,Finalizado - Antecipado total,1807605
28881538,a0o6g000005WiXhAAK,Finalizado - Antecipado total,1755415
28881539,a0o6g000005WiXIAA0,Finalizado - Antecipado total,1755390
28881540,a0o6g000005WIyjAAG,Finalizado - Antecipado total,1808307
28881541,a0o6g000005WIYkAAO,Finalizado - Antecipado total,1713825
28881542,a0o6g000005WIyKAAW,Finalizado - Antecipado total,1808282
28881543,a0o6g000005WIYLAA4,Finalizado - Antecipado total,1713800
28881544,a0o6g000005WIylAAG,Finalizado - Antecipado total,1808309
28881545,a0o6g000005WIyMAAW,Finalizado - Antecipado total,1808284
28881546,a0o6g000005WiYnAAK,Finalizado - Antecipado total,1845031
28881547,a0o6g000005WiYOAA0,Finalizado - Antecipado total,1845006
28881548,a0o6g000005WJ0LAAW,Finalizado - Antecipado total,1808407
28881549,a0o6g000005WJ0mAAG,Ativo,1714764
28881550,a0o6g000005WJ0NAAW,Finalizado - Antecipado total,1808409
28881551,a0o6g000005Wj0pAAC,Finalizado - Antecipado total,1755821
28881552,a0o6g000005Wj0QAAS,Finalizado - Antecipado total,1755796
28881553,a0o6g000005Wj0rAAC,Finalizado - Antecipado total,1755823
28881554,a0o6g000005Wj0SAAS,Finalizado - Antecipado total,1755798
28881555,a0o6g000005WJ0tAAG,Ativo,1714771
28881556,a0o6g000005Wj2zAAC,Finalizado - Antecipado total,2127375
28881557,a0o6g000005Wj31AAC,Finalizado - Fim de plano,2127377
28881558,a0o6g000005WJ33AAG,Ativo,1714905
28881559,a0o6g000005WJ35AAG,Ativo,1714907
28881560,a0o6g000005Wj36AAC,Ativo,2127382
28881561,a0o6g000005Wj38AAC,Finalizado - Fim de plano,2127384
28881562,a0o6g000005Wj3AAAS,Ativo,2127386
28881563,a0o6g000005WJ3AAAW,Ativo,1714912
28881564,a0o6g000005WJ3bAAG,Ativo,1714939
28881565,a0o6g000005WJ3CAAW,Ativo,1714914
28881566,a0o6g000005Wj3eAAC,Finalizado - Antecipado total,2127416
28881567,a0o6g000005Wj3FAAS,Ativo,2127391
28881568,a0o6g000005X3QlAAK,Ativo,1879640
28881569,a0o6g000005X3qLAAS,Ativo,1785376
28881570,a0o6g000005X3qMAAS,Ativo,1785377
28881571,a0o6g000005X3qNAAS,Ativo,1785378
28881572,a0o6g000005X3qrAAC,Ativo,1785408
28881573,a0o6g000005X3QSAA0,Ativo,1879621
28881574,a0o6g000005X3qsAAC,Ativo,1785409
28881575,a0o6g000005X3QTAA0,Finalizado - Antecipado total,1879622
28881576,a0o6g000005X3qtAAC,Ativo,1785410
28881577,a0o6g000005X3QUAA0,Ativo,1879623
28881578,a0o6g000005X3quAAC,Ativo,1785411
28881579,a0o6g000005X3QVAA0,Ativo,1879624
28881580,a0o6g000005X3qvAAC,Ativo,1785412
28881581,a0o6g000005X3RnAAK,Ativo,1879704
28881582,a0o6g000005X3RoAAK,Ativo,1879705
28881583,a0o6g000005X3RpAAK,Finalizado - Fim de plano,1879706
28881584,a0o6g000005X3rPAAS,Ativo,1785442
28881585,a0o6g000005X3RqAAK,Ativo,1879707
28881586,a0o6g000005X3rQAAS,Ativo,1785443
28881587,a0o6g000005X3rRAAS,Finalizado - Fim de plano,1785444
28881588,a0o6g000005X3rSAAS,Ativo,1785445
28881589,a0o6g000005X3RWAA0,Finalizado - Fim de plano,1879687
28881590,a0o6g000005X3rwAAC,Finalizado - Fim de plano,1785475
28881591,a0o6g000005X3RXAA0,Ativo,1879688
28881592,a0o6g000005X3rxAAC,Finalizado - Fim de plano,1785476
28881593,a0o6g000005X3RYAA0,Ativo,1879689
28881594,a0o6g000005X3ryAAC,Finalizado - Fim de plano,1785477
28881595,a0o6g000005X3RZAA0,Finalizado - Fim de plano,1879690
28881596,a0o6g000005X3rzAAC,Ativo,1785478
28881597,a0o6g000005X3S4AAK,Finalizado - Antecipado total,1879721
28881598,a0o6g000005X3S5AAK,Ativo,1879722
28881599,a0o6g000005X3S6AAK,Ativo,1879723
28881600,a0o6g000005X3S7AAK,Ativo,1879724
28881601,a0o6g000005X3StAAK,Finalizado - Fim de plano,1879772
28881602,a0o6g000005X3SuAAK,Finalizado - Fim de plano,1879773
28881603,a0o6g000005X3sUAAS,Ativo,1785509
28881604,a0o6g000005X3SvAAK,Ativo,1879774
28881605,a0o6g000005X3sVAAS,Finalizado - Fim de plano,1785510
28881606,a0o6g000005X3sWAAS,Ativo,1785511
28881607,a0o6g000005X3sXAAS,Ativo,1785512
28881608,a0o6g000005X3t1AAC,Ativo,1880192
28881609,a0o6g000005X3t2AAC,Ativo,1880193
28881610,a0o6g000005X3t3AAC,Ativo,1880194
28881611,a0o6g000005X3t4AAC,Finalizado - Fim de plano,1880195
28881612,a0o6g000005X3T9AAK,Ativo,1782525
28881613,a0o6g000005X3TAAA0,Ativo,1782526
28881614,a0o6g000005X3taAAC,Finalizado - Antecipado total,1880227
28881615,a0o6g000005X3TBAA0,Finalizado - Antecipado total,1782527
28881616,a0o6g000005X3tbAAC,Ativo,1880228
28881617,a0o6g000005X3TCAA0,Ativo,1782528
28881618,a0o6g000005X3tcAAC,Ativo,1880229
28881619,a0o6g000005X3VbAAK,Finalizado - Antecipado total,1782689
28881620,a0o6g000005X3vBAAS,Finalizado - Antecipado total,1880326
28881621,a0o6g000005X3VcAAK,Finalizado - Antecipado total,1782690
28881622,a0o6g000005X3vCAAS,Ativo,1880327
28881623,a0o6g000005X3vDAAS,Ativo,1880328
28881624,a0o6g000005X3vEAAS,Ativo,1880329
28881625,a0o6g000005X3VIAA0,Finalizado - Antecipado total,1782670
28881626,a0o6g000005X3viAAC,Ativo,1880359
28881627,a0o6g000005X3VJAA0,Finalizado - Antecipado total,1782671
28881628,a0o6g000005X3vjAAC,Finalizado - Fim de plano,1880360
28881629,a0o6g000005X3VKAA0,Finalizado - Antecipado total,1782672
28881630,a0o6g000005X3vkAAC,Finalizado - Fim de plano,1880361
28881631,a0o6g000005X3VLAA0,Finalizado - Antecipado total,1782673
28881632,a0o6g000005X3vlAAC,Ativo,1880362
28881633,a0o6g000005X3VMAA0,Finalizado - Antecipado total,1782674
28881634,a0o6g000005X3VqAAK,Finalizado - Antecipado total,1782704
28881635,a0o6g000005X3VrAAK,Finalizado - Antecipado total,1782705
28881636,a0o6g000005X3VsAAK,Finalizado - Antecipado total,1782706
28881637,a0o6g000005X3vSAAS,Finalizado - Fim de plano,1880343
28881638,a0o6g000005X3TzAAK,Finalizado - Antecipado total,1782589
28881639,a0o6g000005X3tZAAS,Finalizado - Antecipado total,1880226
28881640,a0o6g000005Wj3gAAC,Finalizado - Fim de plano,2127418
28881641,a0o6g000005WJ5sAAG,Finalizado - Antecipado total,1808550
28881642,a0o6g000005WJ5TAAW,Finalizado - Antecipado total,1808525
28881643,a0o6g000005WJ5uAAG,Finalizado - Antecipado total,1808552
28881644,a0o6g000005WJ5VAAW,Finalizado - Antecipado total,1808527
28881645,a0o6g000005Wj5xAAC,Finalizado - Antecipado total,1849109
28881646,a0o6g000005Wj5YAAS,Finalizado - Antecipado total,1849062
28881647,a0o6g000005Wj5zAAC,Ativo,1849111
28881648,a0o6g000005WJ5zAAG,Finalizado - Antecipado total,1808557
28881649,a0o6g000005WJ61AAG,Finalizado - Antecipado total,1808559
28881650,a0o6g000005WJ63AAG,Finalizado - Antecipado total,1808561
28881651,a0o6g000005Wj64AAC,Ativo,1849116
28881652,a0o6g000005Wj66AAC,Finalizado - Antecipado total,1849118
28881653,a0o6g000005WJ68AAG,Finalizado - Antecipado total,1808566
28881654,a0o6g000005WJKZAA4,Finalizado - Antecipado total,1808861
28881655,a0o6g000005WJkzAAG,Ativo,1716229
28881656,a0o6g000005WJL0AAO,Finalizado - Antecipado total,1808888
28881657,a0o6g000005WJl1AAG,Finalizado - Fim de plano,1716231
28881658,a0o6g000005WjL3AAK,Finalizado - Antecipado total,1756075
28881659,a0o6g000005Wjl4AAC,Finalizado - Antecipado total,1849664
28881660,a0o6g000005WjL5AAK,Finalizado - Antecipado total,1756077
28881661,a0o6g000005WJL5AAO,Finalizado - Antecipado total,1808893
28881662,a0o6g000005Wjl6AAC,Finalizado - Antecipado total,1849666
28881663,a0o6g000005WJl6AAG,Ativo,1716236
28881664,a0o6g000005WJL7AAO,Finalizado - Antecipado total,1808895
28881665,a0o6g000005WJl8AAG,Finalizado - Antecipado total,1716238
28881666,a0o6g000005WjLAAA0,Finalizado - Antecipado total,1756082
28881667,a0o6g000005WjlaAAC,Finalizado - Antecipado total,1849697
28881668,a0o6g000005WjLbAAK,Finalizado - Antecipado total,1756109
28881669,a0o6g000005WjlBAAS,Finalizado - Antecipado total,1849671
28881670,a0o6g000005WjLCAA0,Finalizado - Antecipado total,1756084
28881671,a0o6g000005WjlcAAC,Finalizado - Antecipado total,1849699
28881672,a0o6g000005WJMaAAO,Finalizado - Antecipado total,1808986
28881673,a0o6g000005WjmAAAS,Finalizado - Antecipado total,1849733
28881674,a0o6g000005WJMBAA4,Finalizado - Antecipado total,1808961
28881675,a0o6g000005WJmbAAG,Ativo,1716329
28881676,a0o6g000005WJMcAAO,Finalizado - Antecipado total,1808988
28881677,a0o6g000005WJmCAAW,Ativo,1716304
28881678,a0o6g000005WJMDAA4,Finalizado - Antecipado total,1808963
28881679,a0o6g000005WJmdAAG,Ativo,1716331
28881680,a0o6g000005WJmEAAW,Ativo,1716306
28881681,a0o6g000005WjMfAAK,Finalizado - Antecipado total,1756175
28881682,a0o6g000005WjMGAA0,Finalizado - Antecipado total,1756150
28881683,a0o6g000005WjmgAAC,Finalizado - Antecipado total,1849766
28881684,a0o6g000005WjMhAAK,Finalizado - Antecipado total,1756177
28881685,a0o6g000005WjmHAAS,Finalizado - Antecipado total,1849740
28881686,a0o6g000005WjMIAA0,Finalizado - Antecipado total,1756152
28881687,a0o6g000005WJMIAA4,Finalizado - Antecipado total,1808968
28881688,a0o6g000005WjmiAAC,Finalizado - Antecipado total,1849768
28881689,a0o6g000005WJmiAAG,Ativo,1716336
28881690,a0o6g000005WJNgAAO,Finalizado - Antecipado total,1809054
28881691,a0o6g000005WJnGAAW,Ativo,1809842
28881692,a0o6g000005WJNHAA4,Finalizado - Antecipado total,1809029
28881693,a0o6g000005WJnhAAG,Ativo,1809869
28881694,a0o6g000005WJnIAAW,Finalizado - Fim de plano,1809844
28881695,a0o6g000005WjNjAAK,Finalizado - Antecipado total,1756241
28881696,a0o6g000005WjNKAA0,Finalizado - Antecipado total,1756216
28881697,a0o6g000005WjnkAAC,Finalizado - Antecipado total,1756454
28881698,a0o6g000005WjNlAAK,Finalizado - Antecipado total,1756243
28881699,a0o6g000005WjnLAAS,Finalizado - Antecipado total,1849807
28881700,a0o6g000005X5t5AAC,Finalizado - Antecipado total,1883300
28881701,a0o6g000005X5T6AAK,Finalizado - Antecipado total,1882489
28881702,a0o6g000005X5t7AAC,Finalizado - Antecipado total,1883302
28881703,a0o6g000005X5TcAAK,Finalizado - Antecipado total,1882521
28881704,a0o6g000005X5TDAA0,Finalizado - Antecipado total,1882496
28881705,a0o6g000005X5tdAAC,Finalizado - Antecipado total,1883334
28881706,a0o6g000005X5TeAAK,Finalizado - Antecipado total,1882523
28881707,a0o6g000005X5tEAAS,Finalizado - Antecipado total,1883309
28881708,a0o6g000005X5TFAA0,Finalizado - Antecipado total,1882498
28881709,a0o6g000005X5tfAAC,Finalizado - Antecipado total,1883336
28881710,a0o6g000005X5VdAAK,Ativo,1787597
28881711,a0o6g000005X5VEAA0,Ativo,1787572
28881712,a0o6g000005X5veAAC,Finalizado - Fim de plano,1788410
28881713,a0o6g000005X5VfAAK,Finalizado - Fim de plano,1787599
28881714,a0o6g000005X5vFAAS,Ativo,1788385
28881715,a0o6g000005X5VGAA0,Finalizado - Fim de plano,1787574
28881716,a0o6g000005X5vgAAC,Finalizado - Antecipado total,1788412
28881717,a0o6g000005X5vHAAS,Ativo,1788387
28881718,a0o6g000005X5VmAAK,Finalizado - Fim de plano,1787606
28881719,a0o6g000005X5VNAA0,Finalizado - Fim de plano,1787581
28881720,a0o6g000005X5vnAAC,Finalizado - Antecipado total,1788419
28881721,a0o6g000005X5VoAAK,Ativo,1787608
28881722,a0o6g000005X5vOAAS,Ativo,1788394
28881723,a0o6g000005X5VPAA0,Ativo,1787583
28881724,a0o6g000005X5vpAAC,Ativo,1788421
28881725,a0o6g000005X5vQAAS,Finalizado - Antecipado total,1788396
28881726,a0o6g000005X5U1AAK,Finalizado - Antecipado total,1882546
28881727,a0o6g000005X5u2AAC,Finalizado - Antecipado total,1883359
28881728,a0o6g000005X5U3AAK,Finalizado - Antecipado total,1882548
28881729,a0o6g000005X5u4AAC,Finalizado - Antecipado total,1883361
28881730,a0o6g000005X5UAAA0,Finalizado - Antecipado total,1882555
28881731,a0o6g000005X5uaAAC,Finalizado - Antecipado total,1883393
28881732,a0o6g000005X5UbAAK,Finalizado - Antecipado total,1882582
28881733,a0o6g000005X5uBAAS,Finalizado - Antecipado total,1883368
28881734,a0o6g000005X5UCAA0,Finalizado - Antecipado total,1882557
28881735,a0o6g000005X5ucAAC,Finalizado - Antecipado total,1883395
28881736,a0o6g000005X5uDAAS,Finalizado - Antecipado total,1883370
28881737,a0o6g000005X5UHAA0,Finalizado - Antecipado total,1882562
28881738,a0o6g000005X5uhAAC,Ativo,1788351
28881739,a0o6g000005X5UiAAK,Finalizado - Antecipado total,1882589
28881740,a0o6g000005X5uIAAS,Finalizado - Antecipado total,1883375
28881741,a0o6g000005X5UJAA0,Finalizado - Antecipado total,1882564
28881742,a0o6g000005X5ujAAC,Ativo,1788353
28881743,a0o6g000005X5UkAAK,Finalizado - Antecipado total,1882591
28881744,a0o6g000005X5uKAAS,Finalizado - Antecipado total,1883377
28881745,a0o6g000005X5ULAA0,Finalizado - Antecipado total,1882566
28881746,a0o6g000005X5WjAAK,Ativo,1787665
28881747,a0o6g000005X5WKAA0,Finalizado - Fim de plano,1787640
28881748,a0o6g000005X5wkAAC,Finalizado - Fim de plano,1788478
28881749,a0o6g000005X5WlAAK,Ativo,1787667
28881750,a0o6g000005X5wLAAS,Ativo,1788453
28881751,a0o6g000005X5WMAA0,Ativo,1787642
28881752,a0o6g000005X5wmAAC,Ativo,1788480
28881753,a0o6g000005X5wNAAS,Ativo,1788455
28881754,a0o6g000005X5WqAAK,Ativo,1787672
28881755,a0o6g000005X5WRAA0,Ativo,1787647
28881756,a0o6g000005X5wrAAC,Ativo,1788485
28881757,a0o6g000005X5WsAAK,Finalizado - Fim de plano,1787674
28881758,a0o6g000005X5wSAAS,Ativo,1788460
28881759,a0o6g000005X5WTAA0,Ativo,1787649
28881760,a0o6g000005X5wtAAC,Finalizado - Fim de plano,1788487
28881761,a0o6g000005X5wUAAS,Finalizado - Fim de plano,1788462
28881762,a0o6g000005X5XnAAK,Ativo,1787731
28881763,a0o6g000005X5XOAA0,Ativo,1787706
28881764,a0o6g000005X5xoAAC,Ativo,1788544
28881765,a0o6g000005X5XpAAK,Em processo de finalização,1787733
28881766,a0o6g000005X3U0AAK,Finalizado - Antecipado total,1782590
28881767,a0o6g000005X3u6AAC,Ativo,1880259
28881768,a0o6g000005X3u7AAC,Finalizado - Fim de plano,1880260
28881769,a0o6g000005X3u8AAC,Finalizado - Fim de plano,1880261
28881770,a0o6g000005X3u9AAC,Ativo,1880262
28881771,a0o6g000005X3udAAC,Ativo,1880292
28881772,a0o6g000005X3UEAA0,Finalizado - Antecipado total,1782604
28881773,a0o6g000005X3ueAAC,Finalizado - Fim de plano,1880293
28881774,a0o6g000005X3UFAA0,Finalizado - Antecipado total,1782605
28881775,a0o6g000005X3ufAAC,Finalizado - Antecipado total,1880294
28881776,a0o6g000005X3UGAA0,Finalizado - Antecipado total,1782606
28881777,a0o6g000005X3ugAAC,Ativo,1880295
28881778,a0o6g000005X3UHAA0,Finalizado - Antecipado total,1782607
28881779,a0o6g000005X3uhAAC,Ativo,1880296
28881780,a0o6g000005X3UlAAK,Finalizado - Antecipado total,1782637
28881781,a0o6g000005X56nAAC,Finalizado - Fim de plano,1784640
28881782,a0o6g000005X56oAAC,Finalizado - Fim de plano,1784641
28881783,a0o6g000005X56VAAS,Finalizado - Antecipado total,1784622
28881784,a0o6g000005X56WAAS,Finalizado - Antecipado total,1784623
28881785,a0o6g000005X56XAAS,Ativo,1784624
28881786,a0o6g000005X56YAAS,Ativo,1784625
28881787,a0o6g000005X572AAC,Ativo,1784655
28881788,a0o6g000005X573AAC,Finalizado - Fim de plano,1784656
28881789,a0o6g000005X574AAC,Ativo,1784657
28881790,a0o6g000005X575AAC,Ativo,1784658
28881791,a0o6g000005X57aAAC,Ativo,1784689
28881792,a0o6g000005X57bAAC,Ativo,1784690
28881793,a0o6g000005X57cAAC,Ativo,1784691
28881794,a0o6g000005X57dAAC,Ativo,1784692
28881795,a0o6g000005X57JAAS,Ativo,1784672
28881796,a0o6g000005X57KAAS,Ativo,1784673
28881797,a0o6g000005X57LAAS,Finalizado - Fim de plano,1784674
28881798,a0o6g000005X57MAAS,Ativo,1784675
28881799,a0o6g000005X57qAAC,Ativo,1784705
28881800,a0o6g000005X57rAAC,Ativo,1784706
28881801,a0o6g000005X57sAAC,Ativo,1784707
28881802,a0o6g000005X559AAC,Ativo,1784538
28881803,a0o6g000005X55AAAS,Finalizado - Fim de plano,1784539
28881804,a0o6g000005X55BAAS,Ativo,1784540
28881805,a0o6g000005X55CAAS,Ativo,1784541
28881806,a0o6g000005X55gAAC,Ativo,1784571
28881807,a0o6g000005X55hAAC,Finalizado - Fim de plano,1784572
28881808,a0o6g000005X55iAAC,Ativo,1784573
28881809,a0o6g000005X55jAAC,Finalizado - Fim de plano,1784574
28881810,a0o6g000005X55kAAC,Ativo,1784575
28881811,a0o6g000005X55QAAS,Ativo,1784555
28881812,a0o6g000005X55RAAS,Ativo,1784556
28881813,a0o6g000005X57tAAC,Ativo,1784708
28881814,a0o6g000005X57ZAAS,Ativo,1784688
28881815,a0o6g000005X587AAC,Ativo,1784722
28881816,a0o6g000005X588AAC,Ativo,1784723
28881817,a0o6g000005X589AAC,Ativo,1784724
28881818,a0o6g000005X58AAAS,Finalizado - Fim de plano,1784725
28881819,a0o6g000005X58eAAC,Ativo,1881805
28881820,a0o6g000005X58fAAC,Ativo,1881806
28881821,a0o6g000005X58gAAC,Ativo,1881807
28881822,a0o6g000005X58hAAC,Finalizado - Antecipado total,1881808
28881823,a0o6g000005X58OAAS,Finalizado - Fim de plano,1881789
28881824,a0o6g000005X58PAAS,Finalizado - Antecipado total,1881790
28881825,a0o6g000005X58QAAS,Ativo,1881791
28881826,a0o6g000005X58RAAS,Finalizado - Fim de plano,1881792
28881827,a0o6g000005X58vAAC,Ativo,1881822
28881828,a0o6g000005X58wAAC,Ativo,1881823
28881829,a0o6g000005X58xAAC,Finalizado - Fim de plano,1881824
28881830,a0o6g000005X58yAAC,Ativo,1881825
28881831,a0o6g000005X5AaAAK,Finalizado - Fim de plano,1881925
28881832,a0o6g000005X5aAAAS,Finalizado - Antecipado total,1882727
28881833,a0o6g000005X5aBAAS,Finalizado - Antecipado total,1882728
28881834,a0o6g000005X5aCAAS,Finalizado - Antecipado total,1882729
28881835,a0o6g000005X5agAAC,Finalizado - Antecipado total,1882759
28881836,a0o6g000005X5AHAA0,Finalizado - Fim de plano,1881906
28881837,a0o6g000005X5ahAAC,Finalizado - Antecipado total,1882760
28881838,a0o6g000005WjNMAA0,Finalizado - Antecipado total,1756218
28881839,a0o6g000005WjnmAAC,Finalizado - Antecipado total,1756456
28881840,a0o6g000005WJNnAAO,Finalizado - Antecipado total,1809061
28881841,a0o6g000005WjnNAAS,Finalizado - Antecipado total,1849809
28881842,a0o6g000005WJNOAA4,Finalizado - Antecipado total,1809036
28881843,a0o6g000005WJnoAAG,Ativo,1809876
28881844,a0o6g000005WjPtAAK,Finalizado - Fim de plano,1752964
28881845,a0o6g000005WjPUAA0,Ativo,1752939
28881846,a0o6g000005WjpuAAC,Finalizado - Antecipado total,1756588
28881847,a0o6g000005WjPvAAK,Finalizado - Antecipado total,1752966
28881848,a0o6g000005WjpVAAS,Finalizado - Antecipado total,1756563
28881849,a0o6g000005WjPWAA0,Ativo,1752941
28881850,a0o6g000005WjpwAAC,Finalizado - Antecipado total,1756590
28881851,a0o6g000005WJPxAAO,Finalizado - Fim de plano,1809197
28881852,a0o6g000005WjpXAAS,Finalizado - Antecipado total,1756565
28881853,a0o6g000005WJPYAA4,Ativo,1809172
28881854,a0o6g000005WJpyAAG,Ativo,1810010
28881855,a0o6g000005WJPzAAO,Finalizado - Fim de plano,1809199
28881856,a0o6g000005WJpZAAW,Ativo,1809985
28881857,a0o6g000005WJq0AAG,Ativo,1716340
28881858,a0o6g000005WjQ2AAK,Ativo,1752973
28881859,a0o6g000005Wjq3AAC,Finalizado - Antecipado total,1756597
28881860,a0o6g000005WjQ4AAK,Ativo,1752975
28881861,a0o6g000005WjQzAAK,Ativo,1753032
28881862,a0o6g000005WjqZAAS,Finalizado - Fim de plano,1756630
28881863,a0o6g000005Wjr0AAC,Finalizado - Fim de plano,1753249
28881864,a0o6g000005WjR1AAK,Ativo,1753034
28881865,a0o6g000005WJR1AAO,Ativo,1715591
28881866,a0o6g000005WJr2AAG,Ativo,1716404
28881867,a0o6g000005WJR3AAO,Ativo,1715593
28881868,a0o6g000005WJr4AAG,Ativo,1716406
28881869,a0o6g000005WjR6AAK,Finalizado - Fim de plano,2127670
28881870,a0o6g000005Wjr7AAC,Ativo,1753256
28881871,a0o6g000005WjR8AAK,Ativo,2127672
28881872,a0o6g000005Wjr9AAC,Finalizado - Fim de plano,1753258
28881873,a0o6g000005WJRAAA4,Em processo de finalização,1715600
28881874,a0o6g000005WJraAAG,Ativo,1716438
28881875,a0o6g000005WJRbAAO,Ativo,1715627
28881876,a0o6g000005WJrBAAW,Ativo,1716413
28881877,a0o6g000005WJRCAA4,Finalizado - Fim de plano,1715602
28881878,a0o6g000005WJrcAAG,Finalizado - Fim de plano,1716440
28881879,a0o6g000005WJsAAAW,Ativo,1716474
28881880,a0o6g000005WjSbAAK,Finalizado - Fim de plano,2127763
28881881,a0o6g000005WjsBAAS,Ativo,1753322
28881882,a0o6g000005WjSCAA0,Ativo,2127738
28881883,a0o6g000005WjscAAC,Ativo,1753349
28881884,a0o6g000005WjSdAAK,Finalizado - Fim de plano,2127765
28881885,a0o6g000005WJSdAAO,Finalizado - Fim de plano,1715691
28881886,a0o6g000005WjsDAAS,Ativo,1753324
28881887,a0o6g000005WjSEAA0,Finalizado - Fim de plano,2127740
28881888,a0o6g000005WJSEAA4,Ativo,1715666
28881889,a0o6g000005WjseAAC,Finalizado - Fim de plano,1753351
28881890,a0o6g000005WJseAAG,Ativo,1716504
28881891,a0o6g000005WJSfAAO,Ativo,1715693
28881892,a0o6g000005WjsFAAS,Ativo,1753326
28881893,a0o6g000005WJsFAAW,Finalizado - Antecipado total,1716479
28881894,a0o6g000005WJSGAA4,Ativo,1715668
28881895,a0o6g000005WJsgAAG,Ativo,1716506
28881896,a0o6g000005WJsHAAW,Ativo,1716481
