_CustomObjectKey,ID,hc_classificacao__c,hc_classificacao__c_old,Data_Inclusao
1399,a0i6g000008VMypAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1400,a0i6g000008VNCRAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1401,a0i6g000008VNKRAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1402,a0i6g000008VNWJAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1403,a0i6g000008VNhKAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1404,a0i6g000008VTRKAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1405,a0i6g000008VUQOAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1406,a0i6g000008X0OuAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1407,a0i6g000008XAgpAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1408,a0i6g000008Z7iKAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1409,a0i6g000005SKPHAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1410,a0i6g000005SXrOAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1411,a0i6g000005SeJgAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1412,a0i6g000005Smh1AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1413,a0i6g000005T69oAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1414,a0i6g000008eEXuAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1415,a0i6g000008efN3AAI,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1416,a0i6g000008erDUAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1417,a0i6g000008ew7iAAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1418,a0i6g000008q5cbAAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1419,a0i6g000008qPf8AAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1420,a0i6g000008qWgAAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1421,a0i6g000008qfbWAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1422,a0i6g000008qm5TAAQ,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1423,a0i6g000008rL4HAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1424,a0i6g000008xo3uAAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1425,a0i6g000008yXMXAA2,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1426,a0i6g000008yZBpAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1427,a0i6g000008z56JAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1428,a0i6g000008zWhqAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1429,a0i6g000005m4s6AAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1430,a0i6g000005m5dMAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1431,a0i6g000005m9FGAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1432,a0i6g000005mJ7iAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1433,a0i6g000006EGzlAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1434,a0i6g000006ENHkAAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1435,a0i6g000006EOfzAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1436,a0i6g000006ESIpAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1437,a0i6g000006EUVNAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1438,a0i6g000006EWvuAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1439,a0i6g000006EX4JAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1440,a0i6g000006EYGAAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1441,a0i6g000006EeArAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1442,a0i6g000006EeFwAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1443,a0i6g000006EerVAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1444,a0i6g000006EhFsAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1445,a0i6g000006EmkRAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1446,a0i6g000006EqXQAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1447,a0i6g000006EuolAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1448,a0i6g000006EvrdAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1449,a0i6g000006EwX0AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1450,a0i6g000006Ex9MAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1451,a0i6g000006F3pAAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1452,a0i6g000006FDfbAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1453,a0i6g000006FDpjAAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1454,a0i6g000006FF6wAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1455,a0i6g000006FMHNAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1456,a0i6g000006FXBKAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1457,a0i6g000006FYGuAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1458,a0i6g000006FbToAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1459,a0i6g000006FeNSAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1460,a0i6g000006FiIJAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1461,a0i6g000006Fia7AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1462,a0i6g000006FjKRAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1463,a0i6g000006FjQKAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1464,a0i6g000006FoRaAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1465,a0i6g000006FsAnAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1466,a0i6g000006Fsy2AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1467,a0i6g000006FvN4AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1468,a0i6g000006FwHgAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1469,a0i6g000006Fx9IAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1470,a0i6g000006G0tRAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1471,a0i6g000006G18OAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1472,a0i6g000006G2yoAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1473,a0i6g000006G53OAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1474,a0i6g000006G5f0AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1475,a0i6g000006G5yaAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1476,a0i6g000006GDD6AAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1477,a0i6g000006GDW6AAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1478,a0i6g000006GNMJAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1479,a0i6g000006GNscAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1480,a0i6g000006GO23AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1481,a0i6g000006GOTGAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1482,a0i6g000006GQcpAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1483,a0i6g000006GQojAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1484,a0i6g000006GS9LAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1485,a0i6g000006GWH6AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1486,a0i6g000006GWM2AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1487,a0i6g000006GX6OAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1488,a0i6g000006GZHwAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1489,a0i6g000006GZyeAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1490,a0i6g000006GfjNAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1491,a0i6g000006GihTAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1492,a0i6g000006GkF3AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1493,a0i6g000006GmYnAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1494,a0i6g000006GofGAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1495,a0i6g000006GrVTAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1496,a0i6g000006GrxmAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1497,a0i6g000006Gv4QAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1498,a0i6g000006H241AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1499,a0i6g000006H6I7AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1500,a0i6g000006HErgAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1501,a0i6g000006HUWWAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1502,a0i6g000006HgQkAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1503,a0i6g000006HhYFAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1504,a0i6g000006HshtAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1505,a0i6g000006Hz8RAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1506,a0i6g000006IAefAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1507,a0i6g000006IAw2AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1508,a0i6g000006IEjtAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1509,a0i6g000006IFRNAA4,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1510,a0i6g000006IKCzAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1511,a0i6g000006INFGAA4,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1512,a0i6g000006IRlXAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1513,a0i6g000006ITXtAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1514,a0i6g000006IZRRAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1515,a0i6g000006IZr9AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1516,a0i6g000006IadNAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1517,a0i6g000006IajmAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1518,a0i6g000006IakQAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1519,a0i6g000006IczvAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1520,a0i6g000006Id0GAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1521,a0i6g000006IdlNAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1522,a0i6g000006Ie9iAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1523,a0i6g000005msd0AAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1524,a0i6g000005mwCQAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1525,a0i6g000005mwxgAAA,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1526,a0i6g000005mx8BAAQ,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1527,a0i6g000005nDVEAA2,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1528,a0i6g000005nHLkAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1529,a0i6g000005oT7OAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1530,a0i6g000005oTxmAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1531,a0i6g000005oWGhAAM,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1532,a0i6g000005oaEoAAI,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1533,a0i6g000005onbhAAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1534,a0i6g000009DMCwAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1535,a0i6g000009G07aAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1536,a0i6g000009PqTLAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1537,a0i6g000009PrBbAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1538,a0i6g000009SWyUAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1539,a0i6g000009SbkIAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1540,a0i6g000009SdN8AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1541,a0i6g000009iWBjAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1542,a0i6g000009iucXAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1543,a0i6g000009ix4EAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1544,a0i6g000009jBZfAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1545,a0i6g000009kslrAAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1546,a0i6g000009lDfEAAU,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1547,a0i6g000009lUViAAM,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1548,a0i6g000009mLHoAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1549,a0i6g000009me7KAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1550,a0i6g000009meg8AAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1551,a0i6g000009mzbxAAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1552,a0i6g000009n3GVAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1553,a0i6g000009n86EAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1554,a0i6g000009nIgKAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1555,a0i6g000009nRxlAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1556,a0i6g000009xve7AAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1557,a0i6g000009y2GUAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1558,a0i6g000009y3ElAAI,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1559,a0i6g000009y8IIAAY,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1560,a0i6g000009y9rLAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1561,a0i6g000009yKVrAAM,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1562,a0i6g000009yKkqAAE,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1563,a0i6g000009yLn8AAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1564,a0i6g00000A06NCAAZ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1565,a0i6g00000A7MD1AAN,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1566,a0i6g00000A7XhHAAV,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1567,a0i6g00000A7hlwAAB,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1568,a0i6g00000A7iAUAAZ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1569,a0i6g00000A83EYAAZ,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1570,a0i6g00000A84peAAB,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1571,a0i6g00000A8GLhAAN,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1572,a0i6g00000A8x88AAB,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1573,a0i6g00000A8yOrAAJ,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1574,a0i6g00000A902lAAB,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1575,a0i6g00000A9IRmAAN,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1576,a0i6g00000A9VbPAAV,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1577,a0i6g00000A9mF3AAJ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1578,a0i6g00000ABQ6cAAH,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1579,a0i6g00000ABejQAAT,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1580,a0i6g00000ABezPAAT,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1581,a0i6g00000ABf5rAAD,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1582,a0i6g00000ABfFVAA1,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1583,a0i6g000005edLBAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1584,a0i6g000005ekL4AAI,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1585,a0i6g000005elq4AAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1586,a0i6g000005fWdjAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1587,a0i6g00000AENRbAAP,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1588,a0i6g00000AEbNcAAL,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1589,a0i6g00000AF4zgAAD,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1590,a0i6g00000AFASdAAP,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1591,a0i6g00000AFMJSAA5,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1592,a0i6g00000AFRE4AAP,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1593,a0i6g00000AH3rbAAD,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1594,a0i6g00000AHHcnAAH,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1595,a0i6g00000AHHkWAAX,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1596,a0i6g00000AHI8AAAX,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1597,a0i6g00000AHTDfAAP,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1598,a0i6g00000AHaLVAA1,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1599,a0i6g00000AM6xQAAT,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1600,a0i6g00000AMBGpAAP,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1601,a0i6g00000ANqlfAAD,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1602,a0i6g00000AO9aIAAT,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1603,a0i6g00000AUXkgAAH,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1604,a0i6g00000AXPFuAAP,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1605,a0i6g00000AXfkRAAT,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1606,a0i6g00000AXypXAAT,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1607,a0i6g00000AYwXqAAL,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1608,a0i6g00000AbT46AAF,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1609,a0i6g00000AbTccAAF,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1610,a0i6g00000AcYNbAAN,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1611,a0i6g00000AhHbKAAV,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1612,a0i6g00000AhVoLAAV,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1613,a0i6g00000AkiFyAAJ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1614,a0i6g000006UzrGAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1615,a0i6g000006V0nZAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1616,a0i6g000006V13uAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1617,a0i6g000006V2btAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1618,a0i6g000006V2owAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1619,a0i6g000006V3ZGAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1620,a0i6g000006V4jrAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1621,a0i6g000006V56jAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1622,a0i6g000006V88IAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1623,a0i6g000006VAdaAAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1624,a0i6g000006VN0LAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1625,a0i6g000006WkSBAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1626,a0i6g000006ZXktAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1627,a0i6g000006aXzvAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1628,a0i6g00000784YoAAI,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1629,a0i6g000007tlwWAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1630,a0i6g000007uNWJAA2,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1631,a0i6g000007ubeWAAQ,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1632,a0i6g000007urGVAAY,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1633,a0i6g0000089Fz7AAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1634,a0i6g0000089HmzAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1635,a0i6g0000089QQ5AAM,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1636,a0i6g0000089QbdAAE,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1637,a0i6g000008FYpRAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1638,a0i6g000008FeNZAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1639,a0i6g000008FmIAAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1640,a0i6g000008GQowAAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1641,a0i6g000008GXxJAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1642,a0i6g000008HvQCAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1643,a0i6g000008LcdFAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1644,a0i6g000008M55GAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1645,a0i6g000008N6JYAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1646,a0i6g000008N9x9AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1647,a0i6g000008PFWiAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1648,a0i6g000008S09RAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1649,a0i6g000008UVxfAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1650,a0i6g000008UW7aAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1651,a0i6g000008UW7pAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1652,a0i6g000008UWFUAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1653,a0i6g000008UWljAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1654,a0i6g000008UXW0AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1655,a0i6g000008UXY1AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1656,a0i6g000008UXloAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1657,a0i6g000008UXtlAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1658,a0i6g000008UYPPAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1659,a0i6g000008UYaaAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1660,a0i6g000008UYdRAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1661,a0i6g000008UZ2rAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1662,a0i6g000008UZFZAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1663,a0i6g000008UZpfAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1664,a0i6g000008UZy9AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1665,a0i6g000008UaMaAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1666,a0i6g000008UaeNAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1667,a0i6g000008Ub0KAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1668,a0i6g000008UbteAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1669,a0i6g000008UcIOAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1670,a0i6g000008UdWfAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
