_CustomObjectKey,ID,HC_SITUACAO__C
2462,a0o6g000005WzDdAAK,Finalizado - Fim de plano
2463,a0o6g000005W9nXAAS,Finalizado - Fim de plano
2464,a0o6g000005WEbCAAW,Finalizado - Fim de plano
2465,a0o6g000005WEzVAAW,Finalizado - Fim de plano
2466,a0o6g000005W9QeAAK,Finalizado - Fim de plano
2467,a0o6g000005W8SJAA0,Finalizado - Fim de plano
2468,a0o6g000005W8w2AAC,Finalizado - Fim de plano
2469,a0o6g000005VqUdAAK,Finalizado - Fim de plano
2470,a0o6g000005ZbpKAAS,Finalizado - Fim de plano
2471,a0o6g000005ZbPQAA0,Ativo
2472,a0o6g000005ZCHaAAO,Finalizado - Fim de plano
2473,a0o6g000005ZBEnAAO,Ativo
2474,a0o6g000005VebXAAS,Finalizado - Fim de plano
2475,a0o6g000005VEe2AAG,Ativo
2476,a0o6g000005Ve0VAAS,Finalizado - Fim de plano
2477,a0o6g000005Vg1uAAC,Ativo
2478,a0o6g000005VG8lAAG,Ativo
2479,a0o6g000005VGalAAG,Finalizado - Fim de plano
2480,a0o6g000005VEg6AAG,Finalizado - Fim de plano
2481,a0o6g000005WDcyAAG,Finalizado - Fim de plano
2482,a0o6g000005WdepAAC,Finalizado - Fim de plano
2483,a0o6g000005USmXAAW,Finalizado - Fim de plano
2484,a0o6g000005WEa7AAG,Finalizado - Fim de plano
2485,a0o6g000005WWCRAA4,Finalizado - Fim de plano
2486,a0o6g000005WEnVAAW,Finalizado - Fim de plano
2487,a0o6g000004rTpkAAE,Finalizado - Fim de plano
2488,a0o6g000004rnnDAAQ,Finalizado - Fim de plano
2489,a0o6g000004rTPrAAM,Finalizado - Fim de plano
2490,a0o6g000004rTpfAAE,Finalizado - Fim de plano
2491,a0o6g000004rTpoAAE,Finalizado - Fim de plano
2492,a0o6g000005USXWAA4,Finalizado - Fim de plano
2493,a0o6g000004rTqrAAE,Finalizado - Fim de plano
2494,a0o6g000004rtqjAAA,Finalizado - Fim de plano
2495,a0o6g000005WWcPAAW,Finalizado - Fim de plano
2496,a0o6g000004rNMVAA2,Finalizado - Fim de plano
2497,a0o6g000004rnMzAAI,Finalizado - Fim de plano
2498,a0o6g000004rNo2AAE,Finalizado - Fim de plano
2499,a0o6g000004rtohAAA,Finalizado - Fim de plano
2500,a0o6g000004rtrPAAQ,Finalizado - Fim de plano
2501,a0o6g000005UsXGAA0,Ativo
