_CustomObjectKey,automationinstancestatus,automationName,activityName,activityType,activityinstancestatus
791,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
792,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
793,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
794,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
795,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
796,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
797,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
798,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
799,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
800,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
801,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
802,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
803,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
804,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
805,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
806,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
807,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
808,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
809,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
810,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
811,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
812,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
813,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
814,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
815,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
816,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
817,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
818,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
819,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
820,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
821,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
822,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
823,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
824,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
825,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
826,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
827,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
828,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
829,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
830,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
831,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
832,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
833,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
834,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
835,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
836,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
837,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
838,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
839,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
840,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
841,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
842,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
843,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
844,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
845,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
846,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
847,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
848,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
849,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
850,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
851,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
852,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
853,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
854,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
855,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
856,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
857,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
858,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
859,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
860,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
861,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
862,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
863,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
864,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
865,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
866,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
867,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
868,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
869,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
870,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
871,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
872,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
873,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
874,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
875,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
876,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
877,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
878,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
879,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
880,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
881,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
882,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
883,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
884,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
885,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
886,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
887,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
888,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
889,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
890,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
891,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
892,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
893,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
894,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
895,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
896,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
897,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
898,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
899,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
900,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
901,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
902,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
903,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
904,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
905,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
906,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
907,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
908,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
909,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
910,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
911,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
912,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
913,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
914,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
915,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
916,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
917,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
918,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
919,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
920,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
921,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
922,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
923,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
924,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
925,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
926,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
927,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
928,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
929,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
930,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
931,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
932,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
933,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
934,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
935,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
936,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
937,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
938,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
939,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
940,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
941,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
942,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
943,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
944,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
945,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
946,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
947,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
948,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
949,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
950,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
951,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
952,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
953,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
954,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
955,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
956,Complete,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
957,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
958,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
959,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
960,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
961,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
962,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
963,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
964,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
965,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
966,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
967,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
968,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
969,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
970,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
971,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
972,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
973,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
974,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
975,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
976,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
977,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
978,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
979,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
980,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
981,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
982,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
983,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
984,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
985,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
986,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
987,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
